time,ohc
1850,-7.6133791611346915
1851,-7.597597233704022
1852,-7.517571558903942
1853,-7.4374549683265805
1854,-7.2977407594666195
1855,-7.274952816609339
1856,-7.031364779489142
1857,-6.820787846925447
1858,-6.643440033460952
1859,-6.655286845301609
1860,-6.638759787494826
1861,-6.673016590174732
1862,-6.670712572022841
1863,-6.772699936822955
1864,-6.521260265709905
1865,-6.352824381391347
1866,-6.337311655214816
1867,-6.2149033708771055
1868,-6.181494910933763
1869,-6.207824547592523
1870,-6.252711833551483
1871,-6.50977748866078
1872,-6.548425995761625
1873,-6.611877869369554
1874,-6.695084424850089
1875,-6.475976555965396
1876,-6.51770276072461
1877,-6.787958033132018
1878,-6.818703736490278
1879,-6.646772934011917
1880,-6.469096824004598
1881,-6.240811895232428
1882,-6.094741715348412
1883,-6.250412327154274
1884,-6.589632355734451
1885,-6.965386546202723
1886,-7.220006478451712
1887,-7.24733055860298
1888,-7.321766310083842
1889,-7.468924302489919
1890,-7.5610520109007044
1891,-7.610395539354326
1892,-7.404777087820349
1893,-7.355886072672442
1894,-7.138044889662274
1895,-7.3187118353730645
1896,-6.980786070783174
1897,-6.580989716752902
1898,-6.376338223013088
1899,-6.3945259959886105
1900,-6.529033361746028
1901,-6.634347244755808
1902,-6.56267277611963
1903,-6.458742330895186
1904,-6.4178350839759535
1905,-6.3332654309582495
1906,-6.443717006921364
1907,-6.671448218721018
1908,-6.593133842945609
1909,-6.4058977156898695
1910,-6.263785377395408
1911,-6.0914334675110355
1912,-5.888280510321724
1913,-5.860586096943549
1914,-5.754394008708289
1915,-5.717676765543602
1916,-5.627610158638372
1917,-5.4820120966279084
1918,-5.667201922675905
1919,-5.801242241109947
1920,-5.843536318098223
1921,-5.906332300458217
1922,-5.782111568354239
1923,-5.835206019124968
1924,-5.944306072730545
1925,-5.935054347826207
1926,-5.851615592413069
1927,-5.797852928688343
1928,-5.711197765410605
1929,-5.688515690727726
1930,-5.716315468753244
1931,-5.946944921030415
1932,-5.8193373338160495
1933,-5.946719692475217
1934,-5.947220345038355
1935,-5.605039818597501
1936,-5.445131554443911
1937,-5.441356863880507
1938,-5.432472422645954
1939,-5.490580178220558
1940,-5.45045898561761
1941,-5.522037843678272
1942,-5.518005076476913
1943,-5.644088408488425
1944,-5.786052291866807
1945,-6.125110366278799
1946,-6.233073024013333
1947,-6.434778920238904
1948,-6.415901650292878
1949,-6.527249003774246
1950,-6.768879593734266
1951,-7.101290510014696
1952,-7.118336027460977
1953,-7.11426890611933
1954,-7.094067252945841
1955,-6.845512419623126
1956,-6.934446075291489
1957,-7.01952405467855
1958,-6.747033302944297
1959,-6.645197255989612
1960,-6.606570155136005
1961,-6.445656355897715
1962,-6.203517387926741
1963,-6.3644372046468805
1964,-6.508735820406544
1965,-6.610503924035527
1966,-6.968789172070098
1967,-6.9576005053522225
1968,-6.761825444264719
1969,-6.852562097242302
1970,-6.865542739432697
1971,-6.786926753342977
1972,-6.597933966158502
1973,-6.518045343502978
1974,-6.478497577980391
1975,-6.3520846336207315
1976,-6.3221103955559865
1977,-6.079360711141439
1978,-5.833116817042203
1979,-5.639012976822688
1980,-5.404271638825392
1981,-5.077708647688489
1982,-4.836250443249127
1983,-4.723529906887533
1984,-4.486133200327577
1985,-4.281518464912932
1986,-4.104695990043285
1987,-3.9088932972597483
1988,-3.6354968969569086
1989,-3.416132478441164
1990,-3.2874721287764963
1991,-3.0003166995956145
1992,-3.154413781270089
1993,-3.2059707856363704
1994,-3.166670893574339
1995,-3.011310684354605
1996,-2.7800633087319913
1997,-2.6239750196755884
1998,-2.521344426271769
1999,-2.3819111885217867
2000,-2.165267462828177
2001,-1.8393651738014367
2002,-1.796961775497027
2003,-1.5122553298957626
2004,-1.2518653410116896
2005,-1.072827463306724
2006,-0.7941940505986435
2007,-0.6526841798105164
2008,-0.3746218388345665
2009,0.08404339601861638
2010,0.3352439464069039
2011,0.466830134316628
2012,0.5661192083239701
2013,0.6637750125643767
2014,0.7783158349199557
