time,ohc
1850,-5.071357732477719
1851,-4.924387343049045
1852,-4.9119453467544
1853,-4.986148763126544
1854,-5.060815500347232
1855,-5.1710562479709825
1856,-4.995722665757615
1857,-4.587300116629586
1858,-4.399091595009831
1859,-4.429880852682053
1860,-4.310441393830862
1861,-4.314500833289567
1862,-4.104610648590567
1863,-4.162079675666724
1864,-4.069408328673957
1865,-3.869023393541965
1866,-3.6025391737595047
1867,-3.338072906105366
1868,-3.0818438411506364
1869,-2.7214177198429144
1870,-2.5969224592386304
1871,-2.615895205556754
1872,-2.5806392874477044
1873,-2.5447991504539864
1874,-2.48843577980759
1875,-2.574204404449398
1876,-2.5903935879585385
1877,-2.5288905840553912
1878,-2.6299846567293153
1879,-2.653326478067253
1880,-2.7857906050322834
1881,-2.930881133187473
1882,-3.06524717231901
1883,-3.0504643014021813
1884,-3.084153054650752
1885,-3.042429237530916
1886,-3.0150636225710645
1887,-2.8555175881588437
1888,-2.94917617560021
1889,-2.9671071338007193
1890,-3.1366489390406223
1891,-3.0760200937085336
1892,-2.8403034180768874
1893,-2.6566076499092826
1894,-2.5795644698734215
1895,-2.5446198213730056
1896,-2.421298399263503
1897,-2.620095004352393
1898,-2.650089254763307
1899,-2.7104293680164204
1900,-2.7401706313055523
1901,-2.896363431974552
1902,-3.107390074669659
1903,-3.289715595417124
1904,-3.3624254507872884
1905,-3.294534813889628
1906,-3.4215792517450527
1907,-3.487295251793624
1908,-3.5468695652033007
1909,-3.625602051921998
1910,-3.526506404039696
1911,-3.3797212351728607
1912,-3.5876491426222206
1913,-3.772520892554664
1914,-3.876698870949726
1915,-4.097896788474326
1916,-4.185111426533853
1917,-4.109360466356065
1918,-4.130849832043031
1919,-4.27912887751209
1920,-4.460959002841706
1921,-4.5197091748947775
1922,-4.590892749344818
1923,-4.798233914127098
1924,-4.810928792322001
1925,-4.864861981336958
1926,-4.724205684920371
1927,-4.517749814970251
1928,-4.475889056721226
1929,-4.323894783673315
1930,-4.44531038482964
1931,-4.468275892728644
1932,-4.476596253043079
1933,-4.618332933272163
1934,-4.772525614652774
1935,-5.06569039214465
1936,-5.0295219101205255
1937,-5.159626802387344
1938,-5.304129775559862
1939,-5.2771444739055005
1940,-5.200453851384122
1941,-5.166822769558054
1942,-5.443801286744734
1943,-5.886003826608864
1944,-6.102247143019702
1945,-6.155799071782945
1946,-6.1176777656924575
1947,-6.086204467615481
1948,-5.98984921954186
1949,-5.910995635168193
1950,-5.966597933998093
1951,-6.1578380415088505
1952,-6.009505278365085
1953,-5.871246415900579
1954,-5.79002826190806
1955,-5.5820824998879015
1956,-5.567502679353886
1957,-5.724334951768313
1958,-5.795852459646204
1959,-5.570118380687223
1960,-5.544524684627239
1961,-5.5874664690144265
1962,-5.457798478039398
1963,-5.239336776250192
1964,-5.042965825424381
1965,-4.899688457876342
1966,-4.8547656657352025
1967,-4.729315634209864
1968,-4.5689546574808935
1969,-4.434286163508697
1970,-4.2243642599999935
1971,-4.153672469649567
1972,-4.099906124628937
1973,-4.084160183311475
1974,-3.8568717340647893
1975,-4.0943259209598795
1976,-4.113256744192263
1977,-3.9628627734307345
1978,-3.8048575644295823
1979,-3.6393102439985427
1980,-3.6359365373948993
1981,-3.5751310018993987
1982,-3.6972781339475165
1983,-3.824421598391183
1984,-3.799321997311973
1985,-3.761531052380107
1986,-3.383063260345091
1987,-3.008681307819554
1988,-2.6679594441438854
1989,-2.3690414755516493
1990,-2.185588814802029
1991,-2.1264320667079453
1992,-2.107266685695665
1993,-1.8533155849802363
1994,-1.7245736712375597
1995,-1.6922831657805326
1996,-1.4878496130037029
1997,-1.236422280362863
1998,-0.9491544143223744
1999,-0.91155034804464
2000,-0.766345085724735
2001,-0.7956476430485262
2002,-0.7866160201779915
2003,-0.7076880854010634
2004,-0.9897694604247912
2005,-0.970108292133555
2006,-0.7290160779449318
2007,-0.48463257685532524
2008,-0.27754002072359557
2009,-0.06343238580147754
2010,0.04275964404902111
2011,0.20047846530847463
2012,0.4826768188583307
2013,0.7943631559394069
2014,1.0044512693036516
