time,ohc
1850,-19.051332321637826
1851,-18.71014413321119
1852,-18.53699639907913
1853,-18.69040253264586
1854,-19.092907116001225
1855,-19.11946293949493
1856,-19.301450195766318
1857,-19.561413466908586
1858,-19.969603015674107
1859,-19.81270848177747
1860,-20.097650298047185
1861,-20.12012454814088
1862,-19.822489990819765
1863,-20.325148252601316
1864,-20.13843350530007
1865,-19.786520786410996
1866,-19.24419205288688
1867,-19.496752272096245
1868,-19.14820263287132
1869,-18.67768595297844
1870,-18.88497445455954
1871,-18.62624975685193
1872,-17.85287706256321
1873,-17.809546924618093
1874,-17.438902824103724
1875,-16.832810489242462
1876,-17.30260815813753
1877,-17.553169191783184
1878,-18.01500161065336
1879,-17.67938369313097
1880,-17.214593579786197
1881,-17.470839578842
1882,-16.54415944074313
1883,-16.136771070720737
1884,-17.017824781513777
1885,-17.250935125365345
1886,-17.34226425187764
1887,-17.15851679069031
1888,-16.92125126280214
1889,-16.88625067619881
1890,-17.03370085420562
1891,-16.927689909976113
1892,-16.571820421087494
1893,-16.021932339989963
1894,-15.881457410863835
1895,-15.696470858983247
1896,-15.339081180353702
1897,-15.293835059110718
1898,-15.249109534828484
1899,-14.601472863319982
1900,-14.20113335281152
1901,-13.608576538882751
1902,-14.236012831795598
1903,-14.411846235728603
1904,-14.70888658545909
1905,-15.033466863976088
1906,-15.23067623546267
1907,-14.684473934208212
1908,-14.98359667177498
1909,-14.616763154514206
1910,-14.515239686136193
1911,-13.897266932388447
1912,-13.670694442726026
1913,-13.64638689434508
1914,-13.676638606583124
1915,-12.909439982428598
1916,-12.506622290530268
1917,-12.93832190471481
1918,-12.473500299133345
1919,-12.011000579297885
1920,-11.568835633097859
1921,-11.579314769795817
1922,-11.449813977939753
1923,-11.66668123045716
1924,-11.487785546441572
1925,-11.685879816202432
1926,-11.477403416695296
1927,-11.426159738757796
1928,-10.815235844520622
1929,-10.575898037694076
1930,-10.450562021510583
1931,-10.882344837967688
1932,-10.302323952184526
1933,-10.520794596712074
1934,-10.107533473398984
1935,-10.18294220875604
1936,-10.53446872573086
1937,-10.60371349985163
1938,-10.075450993115304
1939,-9.583734859108537
1940,-9.667150445625097
1941,-9.196289682211157
1942,-9.048380208918788
1943,-9.747597063229545
1944,-9.642158425989948
1945,-9.522830075398877
1946,-9.911985760159354
1947,-9.99003908144469
1948,-9.412943880637489
1949,-9.387563646105065
1950,-8.946606298358246
1951,-8.657477805818596
1952,-8.916461701973153
1953,-9.323671875750957
1954,-10.008801119931777
1955,-9.761383368577787
1956,-9.550511989949996
1957,-9.75445762966278
1958,-9.843641383862044
1959,-10.464725927661405
1960,-10.500912212123932
1961,-10.198976801282205
1962,-10.924296596911109
1963,-11.435783623649705
1964,-12.807005999515036
1965,-13.335745819272603
1966,-13.57680002981029
1967,-13.742720708183839
1968,-13.768661458006717
1969,-13.777109916900912
1970,-13.319545176506399
1971,-13.620843613073214
1972,-13.70290541439062
1973,-13.464858408293203
1974,-13.15347915882025
1975,-13.161448621891651
1976,-13.582433814515026
1977,-13.557219984517667
1978,-13.073198110389383
1979,-13.12648089222031
1980,-12.632692479278523
1981,-11.916064853503391
1982,-11.489965319654889
1983,-12.667533404628196
1984,-12.883733873438906
1985,-12.334907204055344
1986,-12.213506574529259
1987,-11.820631934880769
1988,-10.913109298647798
1989,-10.042133035151092
1990,-9.948032836498449
1991,-9.798613282359705
1992,-10.130658431740033
1993,-9.967869761207211
1994,-9.985730566499292
1995,-8.896319363751527
1996,-8.2919754421034
1997,-8.03039698724482
1998,-7.45591488012921
1999,-6.867543059665484
2000,-6.467025870174377
2001,-5.820252713601376
2002,-4.831755284153616
2003,-3.7699256113303243
2004,-2.9427840779868104
2005,-2.5178505414602643
2006,-2.532952066314802
2007,-1.8712896036101498
2008,-1.0138072599046255
2009,-0.749469524611861
2010,0.015105896953163259
2011,0.8259942300679527
2012,1.4688421088781
2013,2.496645191496309
2014,3.8787815685061773
