time,ohc
1850,-11.435621467128982
1851,-11.380118652313637
1852,-11.557261230056646
1853,-11.21411048671654
1854,-11.063976782578708
1855,-11.090648518552385
1856,-11.135612281236718
1857,-11.297938954005147
1858,-11.247992688542412
1859,-11.62883358238491
1860,-11.377701250247245
1861,-10.735968389806231
1862,-11.87058541376058
1863,-12.16608100104485
1864,-12.206072719174724
1865,-12.60660133384741
1866,-12.742619635422662
1867,-12.855500321570586
1868,-12.505728927870848
1869,-12.761469705967954
1870,-12.410455301128763
1871,-12.176803806373664
1872,-12.375740759712407
1873,-12.5821620070268
1874,-12.621342535825233
1875,-12.296941868152794
1876,-12.527617286192825
1877,-12.129922055836616
1878,-12.006301860173387
1879,-12.158557987991756
1880,-12.098541177578966
1881,-11.752398588602084
1882,-12.107236477218274
1883,-12.327256845513444
1884,-13.588701272448581
1885,-14.120902878825433
1886,-14.100387965920872
1887,-14.011703217873785
1888,-13.795406104663465
1889,-13.543362354505568
1890,-13.968882327688831
1891,-14.012808216508432
1892,-13.844461167100233
1893,-13.319738076372236
1894,-13.375309114400572
1895,-13.659922967410049
1896,-13.069389607977293
1897,-12.833989278724875
1898,-12.96813228996502
1899,-12.486513674322469
1900,-12.13666827907623
1901,-12.179782978567744
1902,-12.048451804392222
1903,-12.75499905574397
1904,-12.89441947750879
1905,-12.749515409498137
1906,-13.00837916896024
1907,-12.878443688907602
1908,-13.272962385167808
1909,-13.374150147706144
1910,-12.758704111203096
1911,-12.764981845597719
1912,-13.079559101665522
1913,-13.70783974577904
1914,-13.62128787963978
1915,-13.31886049769215
1916,-13.058141896707077
1917,-12.597759379011102
1918,-12.433067361471405
1919,-12.203808086366399
1920,-12.4359578799696
1921,-12.052346046696826
1922,-11.991444045406089
1923,-12.494624573777571
1924,-12.174895264576444
1925,-11.844637361471609
1926,-12.683695020997897
1927,-12.719657019626268
1928,-12.483903550002772
1929,-12.850059674598908
1930,-12.614864482624569
1931,-12.98518146245043
1932,-12.624454332922689
1933,-12.321647583454979
1934,-12.928770811062211
1935,-12.736400955348742
1936,-12.504681885113829
1937,-12.05888858785915
1938,-12.17357524268276
1939,-11.94089230013297
1940,-11.418481001441881
1941,-11.849230610748968
1942,-11.57415415374632
1943,-11.436254783502452
1944,-11.210371401444732
1945,-11.179306347377889
1946,-11.047648259973577
1947,-10.871237091682001
1948,-11.012131889009996
1949,-10.991189834184503
1950,-10.757974841131203
1951,-10.498019655073364
1952,-10.461703417627485
1953,-11.149784412026573
1954,-11.17527027104252
1955,-11.127182428550116
1956,-10.796571385070845
1957,-10.412200816761267
1958,-10.867509962764213
1959,-10.908801826215262
1960,-10.746827195374836
1961,-11.363288460040977
1962,-11.599956929135416
1963,-12.305239622092499
1964,-12.720793958908276
1965,-13.260916360962582
1966,-13.323976372860365
1967,-13.630489510044791
1968,-13.589633049852464
1969,-13.777819404641278
1970,-13.852803704569016
1971,-14.032541893063945
1972,-13.969385233918025
1973,-14.302791247093783
1974,-13.948384081845886
1975,-13.934699636466114
1976,-14.3139752858308
1977,-14.214387256250356
1978,-13.922340465116793
1979,-13.082981021067638
1980,-12.416824439549426
1981,-12.85153444669524
1982,-12.940676145256262
1983,-13.1651936417841
1984,-12.851404929346101
1985,-12.831505428275769
1986,-12.76685284631146
1987,-12.084637348682564
1988,-11.919670872208725
1989,-10.531908447094668
1990,-9.985627025085101
1991,-9.846716008125501
1992,-10.016104512845793
1993,-9.794892489259384
1994,-10.092730775619994
1995,-9.522627004692799
1996,-8.666397455204876
1997,-8.08424294040658
1998,-8.098594153465445
1999,-7.093695050996795
2000,-6.4475315562857
2001,-5.79624333403336
2002,-5.064176255118241
2003,-4.368414090799856
2004,-3.7179632850246023
2005,-2.725546748235063
2006,-2.4413158441930203
2007,-1.7682857006395953
2008,-1.5296452939619063
2009,-0.40865251969425914
2010,0.27795051769429596
2011,0.9282486404861171
2012,1.6377101544774204
2013,2.7485799295037197
2014,3.2809568645622904
