time,ohc
1850,-8.488198034209043
1851,-8.750997362000502
1852,-8.762703874736841
1853,-8.609779434281307
1854,-8.874040319344202
1855,-9.42038987078999
1856,-10.12994302856384
1857,-10.471319600026412
1858,-10.381474477576429
1859,-10.236877018036296
1860,-10.190636768437697
1861,-10.066227427493699
1862,-10.261733817486649
1863,-10.937470640606016
1864,-10.778497081164648
1865,-10.245943069049531
1866,-10.694377773290478
1867,-10.472019374734012
1868,-10.310191121558312
1869,-10.769093827017088
1870,-10.618447248494478
1871,-10.901197594594475
1872,-10.52756514820257
1873,-10.084770054411651
1874,-10.165436324670384
1875,-10.12109999508327
1876,-10.256178870925039
1877,-10.498621400648025
1878,-10.342265434653397
1879,-9.615988538023396
1880,-9.677962457375127
1881,-9.625741509605941
1882,-9.533178535055473
1883,-9.51915859377185
1884,-11.224655772170193
1885,-11.574870108106817
1886,-11.677594206568893
1887,-11.581462864848834
1888,-11.169392311687126
1889,-10.961955006994819
1890,-10.517835197562965
1891,-10.570157420351642
1892,-10.045353557350516
1893,-9.573874684575726
1894,-9.353862568770786
1895,-9.442958451171153
1896,-9.985265434868813
1897,-9.910817979430654
1898,-9.862676182386352
1899,-9.404928156892788
1900,-9.263493284762317
1901,-9.405948367796636
1902,-10.104288013078909
1903,-10.092206202214388
1904,-10.248731864043757
1905,-9.856952060704405
1906,-9.484272760607835
1907,-9.25678417895325
1908,-9.165479871797604
1909,-8.947371676004146
1910,-9.25632742184426
1911,-10.002282669877491
1912,-9.747808966801408
1913,-9.640327270955922
1914,-9.371817199492417
1915,-9.543909207805951
1916,-9.32440787555295
1917,-8.87182661613762
1918,-8.62387860519169
1919,-7.946510189121809
1920,-7.826827624085128
1921,-7.710033963193758
1922,-7.763649063784882
1923,-8.34252681721762
1924,-8.56763829464794
1925,-8.87309409413371
1926,-8.675276648162608
1927,-8.031827197970085
1928,-7.906435245464741
1929,-7.9226314338275206
1930,-7.806619867186659
1931,-7.616041786777612
1932,-7.567051847233332
1933,-7.785740263763083
1934,-7.854208037399761
1935,-8.037244620075441
1936,-8.073663137438619
1937,-7.956258434338216
1938,-7.7606846398924105
1939,-7.762538938761574
1940,-7.862750447568914
1941,-7.985665037196252
1942,-7.843076501462962
1943,-7.548466034051344
1944,-7.489110724515462
1945,-7.654202840120312
1946,-7.415092593645077
1947,-7.0653900576294975
1948,-7.464309984242917
1949,-8.078670892054026
1950,-7.988014210084173
1951,-7.783162661000114
1952,-8.523274052499962
1953,-8.529547233604474
1954,-8.580138960988924
1955,-9.292891289149187
1956,-9.165529368382895
1957,-9.044658929335773
1958,-9.49588465163407
1959,-9.789684575888215
1960,-9.69549373715975
1961,-9.215113424237277
1962,-9.105084928329426
1963,-10.233629445551934
1964,-10.965176755848784
1965,-11.112392825198052
1966,-11.613749112474533
1967,-11.267785995670021
1968,-11.065212308518882
1969,-11.267214925372627
1970,-11.36402911905185
1971,-11.553796656303426
1972,-12.26342298003079
1973,-12.041069326615945
1974,-11.86123293069243
1975,-11.970690356299533
1976,-11.506624273697405
1977,-11.26160174986683
1978,-10.73306321279626
1979,-10.688357686425965
1980,-10.221436910086151
1981,-9.786225658509373
1982,-9.051286794591777
1983,-9.655793115959868
1984,-9.956969247413275
1985,-9.726051512788725
1986,-9.48541366078923
1987,-9.089151299537546
1988,-8.638136601192366
1989,-8.098145078770136
1990,-8.465289432374401
1991,-8.167044549547077
1992,-8.505742224451701
1993,-9.047271859037116
1994,-8.483897792773964
1995,-8.09273377678191
1996,-8.525846352537034
1997,-8.333198045213296
1998,-7.680507423359273
1999,-7.1009559684062715
2000,-6.762063537691472
2001,-6.184687313448521
2002,-5.536347153011244
2003,-4.447778854725079
2004,-3.700741752839163
2005,-3.322255179182614
2006,-2.0153912059610706
2007,-1.2842259716588078
2008,-1.2800677345188918
2009,-0.4339939596705179
2010,0.2632865191620127
2011,1.2206662569859916
2012,1.2817178515184782
2013,2.2099030268032864
2014,3.3603603965221325
