time,ohc
1850,-9.993410854695481
1851,-9.940107083760644
1852,-10.445343556243717
1853,-10.882271773712484
1854,-10.94107006452639
1855,-11.070259337048801
1856,-11.26083314733333
1857,-11.402912879281596
1858,-11.89638464395786
1859,-11.871225956467837
1860,-11.85521443187365
1861,-12.224819426994365
1862,-12.594565141067882
1863,-13.023894104118256
1864,-12.702226361268568
1865,-12.60045656958185
1866,-13.129278572860708
1867,-12.926918046917544
1868,-12.43108816738409
1869,-12.805421491701066
1870,-13.172690379813055
1871,-13.248291203123358
1872,-12.952967254933228
1873,-13.068477869498507
1874,-12.789646958311451
1875,-12.65866244674304
1876,-12.621485671135048
1877,-12.760975915760078
1878,-12.579977474965693
1879,-12.548626722578568
1880,-12.825437071996198
1881,-13.185247424642595
1882,-12.687785032861061
1883,-13.119928374957375
1884,-14.107009382894383
1885,-14.517818697429647
1886,-14.865723623316436
1887,-14.693196808248329
1888,-14.958523887764754
1889,-15.263620039579997
1890,-14.77268726578333
1891,-14.953775929093581
1892,-15.088171802849471
1893,-14.511199324058026
1894,-14.53239544203386
1895,-13.856633517774577
1896,-13.642142242348374
1897,-13.62413216383659
1898,-14.092610777198395
1899,-14.249607149083827
1900,-14.325686244431346
1901,-14.174943671370418
1902,-13.993719907852602
1903,-14.082830181582134
1904,-14.76470518571312
1905,-14.857699474922113
1906,-14.04478622241411
1907,-13.844451876982255
1908,-14.658383838492822
1909,-14.54839537039696
1910,-14.490784996126886
1911,-14.582822310260717
1912,-14.38319155959286
1913,-14.423272936759304
1914,-14.753502527847784
1915,-14.393979231848867
1916,-13.679742763450342
1917,-13.862688830728013
1918,-13.889063492349596
1919,-13.712033239811284
1920,-13.76390738237562
1921,-13.869960907554352
1922,-13.853667514057191
1923,-13.651982094286211
1924,-13.904362168200587
1925,-13.48500224291029
1926,-13.377405997005324
1927,-13.516727034092447
1928,-13.445438001861882
1929,-13.78498353238673
1930,-13.510430304952429
1931,-13.816032786395969
1932,-14.087551499812117
1933,-14.002555752036692
1934,-13.355698621165036
1935,-13.278189466449641
1936,-12.844165850539321
1937,-12.480533216337514
1938,-12.165676098380919
1939,-11.643811488687211
1940,-11.689493566354448
1941,-11.529969441076537
1942,-11.158033957692334
1943,-11.245567834355954
1944,-11.203549637192605
1945,-11.186890202022564
1946,-10.633587426796804
1947,-10.085829236893025
1948,-9.853437303945078
1949,-9.57975644781195
1950,-9.484543900703809
1951,-9.25437541340287
1952,-9.498086596458622
1953,-9.781566851813192
1954,-9.852635749068181
1955,-9.684273956387761
1956,-10.036625342567833
1957,-9.470460165510655
1958,-8.891826685886024
1959,-8.832105096329924
1960,-8.788735824827452
1961,-9.264278443393508
1962,-9.35268469136166
1963,-9.940188652727013
1964,-10.554852664874282
1965,-11.12642646504776
1966,-10.797496589866718
1967,-10.675855644328388
1968,-10.482303866201892
1969,-10.681573762941376
1970,-11.190806050270869
1971,-11.017490605674109
1972,-10.799283660314948
1973,-11.148623402316737
1974,-10.806408968445878
1975,-10.410296589872933
1976,-10.561916721986243
1977,-10.180496091621057
1978,-9.638901478025913
1979,-9.054216652453626
1980,-8.977635984224934
1981,-8.79311870762921
1982,-8.313330788654582
1983,-8.453326931913889
1984,-8.161154484860088
1985,-7.707006765781019
1986,-7.173743058959355
1987,-7.182807996458125
1988,-6.844364916708365
1989,-6.372767185554418
1990,-6.302997573212839
1991,-6.2964137874219865
1992,-6.623209146479756
1993,-7.382454533752875
1994,-6.8845410655304535
1995,-6.150799484953193
1996,-6.233182444568128
1997,-5.701466646220557
1998,-5.42387328601615
1999,-5.088779403532445
2000,-4.676370822088042
2001,-4.129006300450845
2002,-3.7925332860335774
2003,-3.139174163770757
2004,-2.903854759421134
2005,-2.2453732086980907
2006,-1.206960442534927
2007,-1.229647491811285
2008,-0.9138329677821502
2009,-0.5729411196653045
2010,-0.01063146949912678
2011,0.6506083450843294
2012,0.956853549362579
2013,1.81235111521345
2014,2.7595736903305252
