time,ohc
1850,-4.27436630766713
1851,-4.030701904659456
1852,-3.906193469425665
1853,-3.863474380554439
1854,-3.72968738349131
1855,-3.85308232822118
1856,-4.061149165461493
1857,-4.080495521022359
1858,-4.0549158443238085
1859,-3.9665554421938825
1860,-3.733042060490084
1861,-3.4355340018066722
1862,-3.342588982025212
1863,-3.2750837272764395
1864,-3.30328469386006
1865,-3.4057170869334783
1866,-3.4166935182431413
1867,-3.3678789639331175
1868,-3.464526203342979
1869,-3.3546119241013965
1870,-3.3743969230926343
1871,-3.399025964205042
1872,-3.4159036821145463
1873,-3.7251872692516046
1874,-3.690545387205426
1875,-3.794221173768328
1876,-3.9274479657180863
1877,-3.969243811653593
1878,-3.9458889166646784
1879,-4.050084321066993
1880,-4.061404123270667
1881,-4.2532072205209195
1882,-4.243147256374394
1883,-4.35808013677429
1884,-4.717262417364172
1885,-4.764865203379851
1886,-5.0464153009530035
1887,-5.376211376711648
1888,-5.547533637049452
1889,-5.743579739546524
1890,-5.869963117103055
1891,-5.824883700916098
1892,-5.914590919571541
1893,-6.101163686278331
1894,-5.968172553677224
1895,-5.837406978301713
1896,-6.039878337841275
1897,-6.002916742696527
1898,-6.079371282881239
1899,-6.233146450699711
1900,-6.099115631141617
1901,-6.164632642798167
1902,-6.192557483318445
1903,-6.203049602447386
1904,-6.32437901008254
1905,-6.3579169093523396
1906,-6.621221268244705
1907,-6.703223120146598
1908,-6.615809038154416
1909,-6.5791975434124765
1910,-6.592184352365681
1911,-6.597514706123826
1912,-6.436769818635574
1913,-6.50580601308686
1914,-6.319640816927649
1915,-6.1512362516195145
1916,-5.986105144275881
1917,-5.903028290333106
1918,-6.174031717845248
1919,-6.255986794366309
1920,-6.160142239471377
1921,-6.012321669775104
1922,-5.839331477226336
1923,-5.878987464206084
1924,-5.960014440181961
1925,-5.9214077619554475
1926,-5.720068952122237
1927,-5.683190608139321
1928,-5.634487647123252
1929,-5.605473620163389
1930,-5.642757010896048
1931,-5.491828462380912
1932,-5.382214827151754
1933,-5.514327460003857
1934,-5.636318633826071
1935,-5.657169545920078
1936,-5.548128341468837
1937,-5.399797126645243
1938,-5.328976880580694
1939,-5.207936951661406
1940,-5.196032604133076
1941,-5.2783006335148555
1942,-5.424223786735759
1943,-5.319947946604782
1944,-4.919264647708162
1945,-4.8160791679651
1946,-4.654786644964648
1947,-4.508710469405284
1948,-4.555499168550747
1949,-4.469877208936154
1950,-4.479175815856135
1951,-4.487538629936337
1952,-4.449658495439578
1953,-4.578931997928065
1954,-4.391279181305754
1955,-4.251792097181414
1956,-4.109325262148114
1957,-4.007021023996568
1958,-3.7769837974834246
1959,-3.5189682424397315
1960,-3.4367688258177753
1961,-3.4005480959964034
1962,-3.23435609039364
1963,-2.9098491895209784
1964,-2.9691817214627925
1965,-2.937329724228718
1966,-2.7959263349917203
1967,-2.823730088475049
1968,-2.7308589329061044
1969,-2.754857117739009
1970,-2.8225322549171334
1971,-2.9278120493637
1972,-2.7238880445069764
1973,-2.5363661804473745
1974,-2.608230102521683
1975,-2.85689365059649
1976,-2.897552715393508
1977,-2.982640549364274
1978,-3.004038251467684
1979,-2.969119805669778
1980,-2.86398586110086
1981,-3.147951161974598
1982,-3.1444174375785425
1983,-3.106923003261313
1984,-2.9520484295846945
1985,-2.908683441008975
1986,-2.7942167510849885
1987,-2.662964135826641
1988,-2.549520371032596
1989,-2.5011624893777853
1990,-2.468675002223865
1991,-2.4667749413088695
1992,-2.42060216974944
1993,-2.4235287071017595
1994,-2.376704586303537
1995,-2.4476905129751163
1996,-2.4846739153329254
1997,-2.3521691145375185
1998,-2.2023964329446275
1999,-2.1416646605996066
2000,-1.9340267191705243
2001,-1.8789520363898404
2002,-1.7989728784674854
2003,-1.434780763092094
2004,-1.2514719609824794
2005,-0.8673598425321796
2006,-0.8219327567561703
2007,-0.6236880592022072
2008,-0.42218529159571117
2009,-0.10173180047780023
2010,0.05247202098843104
2011,0.2575640743475861
2012,0.5978899941261648
2013,0.855228084088471
2014,1.073743577013416
