time,ohc
1850,-8.695142530952984
1851,-8.852994471283896
1852,-8.968889273732684
1853,-9.271647535946974
1854,-9.410898587291186
1855,-9.35996534688471
1856,-9.244848841698913
1857,-9.149331538991005
1858,-9.246251962449277
1859,-9.194615448744333
1860,-9.2932565942095
1861,-9.354759427583565
1862,-9.215489942572244
1863,-9.061944434335272
1864,-8.93769463386352
1865,-8.782407940679851
1866,-8.89162659840788
1867,-8.8823991486122
1868,-9.04920253043361
1869,-8.975273142330039
1870,-9.093272817619484
1871,-9.095518710745973
1872,-8.990295057892443
1873,-9.005325851587957
1874,-8.971073743048525
1875,-9.085954468937778
1876,-9.166644082710198
1877,-9.387321833342083
1878,-9.506857812786272
1879,-9.513766191615456
1880,-9.513426292013348
1881,-9.584533224632212
1882,-9.532268391280304
1883,-9.535264532245803
1884,-9.640529784956012
1885,-9.490668515405437
1886,-9.374473541576968
1887,-9.193626883374568
1888,-9.146843988575888
1889,-9.25224784050434
1890,-9.10297461479611
1891,-9.076344341331103
1892,-9.192115000728984
1893,-9.195940024090048
1894,-9.140355892290836
1895,-8.965482110562888
1896,-9.005587725554413
1897,-9.095922549199194
1898,-9.221615102584456
1899,-9.349018327313065
1900,-9.456476755406486
1901,-9.549820132990222
1902,-9.741511602751633
1903,-9.713516195570655
1904,-9.70938604282011
1905,-9.756915858029643
1906,-9.833479616410516
1907,-9.785787582570773
1908,-9.522849957767995
1909,-9.387678776439811
1910,-9.50635374001851
1911,-9.514274781355548
1912,-9.340482120039502
1913,-9.29547238196096
1914,-9.437021558538168
1915,-9.742098652429291
1916,-9.921068149034893
1917,-10.291626149633837
1918,-10.253041211837877
1919,-10.283169086837637
1920,-10.186460751581215
1921,-10.121439046781209
1922,-10.0583652435107
1923,-9.724968347766064
1924,-9.644471935531525
1925,-9.592254146185473
1926,-9.33156061396233
1927,-9.098963945055068
1928,-8.922942629454296
1929,-8.710630047608273
1930,-8.641723398517573
1931,-8.494876495949025
1932,-8.709672690472733
1933,-8.840256932445632
1934,-8.837744744962372
1935,-8.695320236660413
1936,-8.546123120510314
1937,-8.54735400213994
1938,-8.326597723258109
1939,-8.34667613253869
1940,-8.564935968309477
1941,-8.407182439102105
1942,-8.452115069409158
1943,-8.558398733864987
1944,-8.416930705807419
1945,-8.429052266265847
1946,-8.560900394852478
1947,-8.794220380167289
1948,-8.823907498031451
1949,-8.822427445992606
1950,-8.764584659422429
1951,-8.793429021910608
1952,-8.983013503237437
1953,-8.818514177813707
1954,-8.865812717286103
1955,-8.78076821535832
1956,-8.863180386071903
1957,-8.840243951795166
1958,-8.6753709356078
1959,-8.596388779575909
1960,-8.715134132428068
1961,-8.573561551758239
1962,-8.352683461339922
1963,-8.1190513477952
1964,-8.014886539066115
1965,-7.996672169653974
1966,-7.715800790856864
1967,-7.561559127566594
1968,-7.48766547900039
1969,-7.285489392770373
1970,-7.015271138691067
1971,-6.787176233546598
1972,-6.4660098874148035
1973,-6.100608718583871
1974,-5.86684643216851
1975,-5.7629790218798
1976,-5.851600094700672
1977,-5.75799469353937
1978,-5.644474950597294
1979,-5.775275126974389
1980,-5.873985070799111
1981,-5.802692286593633
1982,-5.675976749485372
1983,-5.637086055516439
1984,-5.686165468628172
1985,-5.440197786682315
1986,-5.0775692128001655
1987,-4.837203514017762
1988,-4.467196041743384
1989,-4.676418772052368
1990,-4.451828581100105
1991,-4.1099380734712145
1992,-3.8528893150484844
1993,-3.6557782352250414
1994,-3.5098468594478165
1995,-3.3069789477774694
1996,-3.0040031484388177
1997,-2.898261663308076
1998,-2.7141324123051787
1999,-2.5176143523222803
2000,-2.358499551378567
2001,-2.2079632803050377
2002,-2.0021561661649403
2003,-1.8612656833468468
2004,-1.6520004497077456
2005,-1.4192198679372472
2006,-1.091141763082941
2007,-0.678237781461782
2008,-0.31539671701494454
2009,-0.2261605035403366
2010,0.06942253538743841
2011,0.32775905910420255
2012,0.8635902331515649
2013,1.0595841166961049
2014,1.4098006886979402
