time,ohc
1850,-7.350660451100032
1851,-7.068767422360821
1852,-7.03893482667414
1853,-6.8203265696328135
1854,-6.613354731472734
1855,-6.502722786108731
1856,-6.3531563030294365
1857,-6.183194356983302
1858,-6.102297901426276
1859,-6.075986123885062
1860,-6.078350799634977
1861,-6.14721754234586
1862,-6.186480797818627
1863,-6.003045187286236
1864,-5.729506231433018
1865,-5.573082718650847
1866,-5.279973963879206
1867,-5.1042193332485635
1868,-4.9574023153966955
1869,-4.795772318083784
1870,-4.767050008732641
1871,-4.80457416629625
1872,-4.768484656108753
1873,-4.7526564807241245
1874,-4.724155362181025
1875,-4.252794864419544
1876,-4.068419136372298
1877,-4.064684704241666
1878,-4.111372227386518
1879,-4.107726880068629
1880,-4.041403337593909
1881,-3.9193962322339626
1882,-3.884176812211738
1883,-3.7597982573870987
1884,-3.5010459833530145
1885,-3.1201310494068535
1886,-2.936779618016596
1887,-2.6483691284937416
1888,-2.5835832421991842
1889,-2.5106438884212903
1890,-2.388200945270196
1891,-2.390992235667492
1892,-2.07625336200166
1893,-1.9911006860989682
1894,-1.8663739274092022
1895,-1.7219980834833561
1896,-1.397243326823506
1897,-1.3578871672851838
1898,-1.24118472589705
1899,-1.2071096641088301
1900,-1.2150022823760036
1901,-1.0578115346800057
1902,-0.9896413206357549
1903,-0.5179620022586754
1904,-0.29325974854359566
1905,-0.42904391136837106
1906,-0.7963061998598744
1907,-0.7402123354890815
1908,-0.7581332604500496
1909,-0.7152350463101307
1910,-0.7582553542488804
1911,-0.7922697097555933
1912,-0.5669503332705468
1913,-0.19919150070595681
1914,0.1190121228451865
1915,0.33860396889677064
1916,0.4731828314244304
1917,0.6503413490870905
1918,0.5484515228331567
1919,0.6533630562499262
1920,0.3960167340889036
1921,0.20352658989985103
1922,0.0074929557811238105
1923,0.036141841143001584
1924,0.04579156286011213
1925,0.11246980164702691
1926,0.10567309416873272
1927,0.2668994609588033
1928,0.34665040354499227
1929,0.28141879994575947
1930,0.18222978255731093
1931,0.13575815310466982
1932,-0.028933016198661933
1933,0.05597896256775314
1934,0.020060528590575902
1935,-0.09989948631356713
1936,0.05005283009278756
1937,0.17703384190730065
1938,-0.222418298669664
1939,-0.39200351882669016
1940,-0.6038888816735316
1941,-0.8458397630513226
1942,-1.2143417943026202
1943,-1.0955620422876002
1944,-1.1268567863877912
1945,-1.1380173473460793
1946,-1.1936875751084024
1947,-1.247736953286303
1948,-1.2257326756306917
1949,-1.5069607810733452
1950,-2.048831575310789
1951,-2.291166723504416
1952,-2.366317505833113
1953,-2.447015613327403
1954,-2.905614569129467
1955,-2.9859072362084373
1956,-2.931376014020739
1957,-2.895836824817783
1958,-2.8514474608986062
1959,-2.926056160973765
1960,-2.8470641820715694
1961,-2.7665765561094826
1962,-2.793863049646463
1963,-2.6807983969126337
1964,-2.996794457543376
1965,-3.189672528864989
1966,-3.347015368165171
1967,-3.4982334706317744
1968,-3.6399184676936787
1969,-3.7567658700288953
1970,-3.860823948887477
1971,-3.9353749797318907
1972,-3.829772848148762
1973,-3.5244176478855276
1974,-3.5966570592685496
1975,-3.514472431028871
1976,-3.1986485098663486
1977,-3.356335743983364
1978,-3.294792544595893
1979,-3.379439317394999
1980,-3.717328448720999
1981,-3.782415210922907
1982,-3.8671640060386743
1983,-3.8533550602862934
1984,-3.8608181289945245
1985,-3.8934434158736537
1986,-3.9780815442705704
1987,-3.949254197926969
1988,-3.8631582025614524
1989,-3.5031832943760097
1990,-3.352862820177602
1991,-3.134075373324457
1992,-3.0325332822930333
1993,-2.838041073417426
1994,-2.576955449922701
1995,-2.4194403749057
1996,-2.2523072351314006
1997,-1.8731855567472828
1998,-1.5909668180870138
1999,-1.514649112450872
2000,-1.309419926352677
2001,-1.0509110308252312
2002,-0.890409776912589
2003,-0.6786397794654272
2004,-0.4545552833505817
2005,-0.4474670587834959
2006,-0.2424167812284702
2007,-0.3448144224483935
2008,-0.30520090433918995
2009,-0.21698921507836477
2010,0.05531514637989744
2011,0.1291325816267664
2012,0.23997957558067978
2013,0.4414945330026461
2014,0.6909665452879246
