time,ohc
1850,-6.421241780114008
1851,-6.406142251224804
1852,-6.383778732946668
1853,-6.285227426503122
1854,-6.119743970671997
1855,-5.996608284780677
1856,-6.063414382832724
1857,-6.121129581851491
1858,-6.127193796607003
1859,-6.12275544832858
1860,-6.22311381813358
1861,-6.284763653942362
1862,-6.252238675226287
1863,-6.378829573724916
1864,-6.624056841684177
1865,-6.583448058778657
1866,-6.748867336052576
1867,-6.667876249028118
1868,-6.556308228917262
1869,-6.677171259609473
1870,-6.509083176759167
1871,-6.270049109511422
1872,-6.316330989445312
1873,-6.404582253729794
1874,-6.108335544543134
1875,-5.9766750480792625
1876,-5.989946594267525
1877,-5.89100795962802
1878,-5.903765202233246
1879,-5.946555224592449
1880,-5.853284335352905
1881,-5.8128732258805655
1882,-5.770721877144965
1883,-5.7764370941396495
1884,-5.863466651598229
1885,-6.108967586867114
1886,-6.1658102199498135
1887,-6.176892524599377
1888,-6.14981979452509
1889,-6.267353049687506
1890,-6.439385915923754
1891,-6.6290429105106945
1892,-6.802937048090809
1893,-6.89681990361801
1894,-6.594554235980576
1895,-6.639793995738015
1896,-6.805067647974416
1897,-6.627475274654505
1898,-6.721769608785755
1899,-7.094411239684688
1900,-7.226824051013799
1901,-7.386869051417985
1902,-7.362910216166511
1903,-7.6570096937137
1904,-7.796468095957143
1905,-7.915579508256652
1906,-8.121783163748717
1907,-8.424337963981955
1908,-8.58982854427999
1909,-8.61593347320092
1910,-8.765933494335489
1911,-8.737213782758102
1912,-8.631961735395379
1913,-8.53019167589363
1914,-8.21041807794127
1915,-8.089658451581952
1916,-7.970787630173247
1917,-7.769710504578718
1918,-7.7114685302849795
1919,-7.7226041715232885
1920,-7.751497120073548
1921,-7.997412214442846
1922,-7.9288609784515645
1923,-8.003097399587253
1924,-7.838744952788268
1925,-7.84532594981668
1926,-7.739842029966235
1927,-7.377405886232203
1928,-7.168703385988819
1929,-6.877772343807829
1930,-6.795549481848356
1931,-6.758612647251299
1932,-6.611491825141063
1933,-6.5442388754208425
1934,-6.515721450066301
1935,-6.468713914503926
1936,-6.291229281395532
1937,-6.343388020946388
1938,-6.323771979787546
1939,-6.366100231703272
1940,-6.299439352347461
1941,-6.305473336637195
1942,-6.222443066871152
1943,-6.134024782755521
1944,-6.07833571230675
1945,-5.975560574890434
1946,-6.01024898915049
1947,-5.8431849817987125
1948,-5.7242596982065574
1949,-5.708897240063798
1950,-5.59676238971054
1951,-5.545491180180534
1952,-5.637886699696793
1953,-5.4476965863096
1954,-5.44668496015376
1955,-5.448156727180379
1956,-5.331646334529492
1957,-5.24191081201138
1958,-5.012361582036212
1959,-4.826869925887633
1960,-4.781467196290067
1961,-4.865979766488807
1962,-4.836404368927593
1963,-4.821823375622761
1964,-4.828102667319105
1965,-4.827831960279003
1966,-4.69240914296818
1967,-4.592136071096049
1968,-4.468355264325059
1969,-3.9654279019510925
1970,-3.7843550338495096
1971,-3.688060104721389
1972,-3.595491283622824
1973,-3.717655563981392
1974,-3.7775772096646687
1975,-4.133815654383372
1976,-4.219414859113966
1977,-4.17346344470725
1978,-4.197914707140185
1979,-4.247986467315348
1980,-4.464856381328312
1981,-4.628924686238553
1982,-4.483103903732403
1983,-4.491916743833566
1984,-4.434786240899375
1985,-4.271331378967225
1986,-4.044646526895138
1987,-3.97817887081891
1988,-4.114157604544768
1989,-4.077284782964042
1990,-3.8676221615613984
1991,-3.76540133009914
1992,-3.419762411487088
1993,-3.0854096971056304
1994,-2.9049368562756595
1995,-2.727456556171536
1996,-2.585678049896748
1997,-2.379542493507405
1998,-2.178265905230777
1999,-2.054205107163264
2000,-1.7625062790284158
2001,-1.6691096081653254
2002,-1.3687413106702746
2003,-0.9456186761042528
2004,-0.5392946363525266
2005,-0.208662451050368
2006,-0.19290136695864932
2007,-0.219656761282688
2008,-0.2330477129538917
2009,-0.12063271191831688
2010,0.03334376018578837
2011,0.2305240719876639
2012,0.10905957952762323
2013,0.20839766319848707
2014,0.3935759292643513
