time,ohc
1850,-15.884708326661267
1851,-15.925780131409638
1852,-15.830254579825592
1853,-16.088082222413846
1854,-15.733772268480543
1855,-16.05344491308839
1856,-16.265340821984907
1857,-16.095664099301683
1858,-15.953307300052721
1859,-15.737398252072618
1860,-15.320045451370214
1861,-15.333501262753604
1862,-15.32023833390966
1863,-15.678341487124095
1864,-16.006123322537338
1865,-15.563254148028172
1866,-15.731322464462236
1867,-15.39713180047647
1868,-15.05423528415281
1869,-15.423148430934425
1870,-15.160109804519799
1871,-14.857743416357582
1872,-14.90332635600184
1873,-14.761875853236013
1874,-14.042512240928827
1875,-14.08899695538851
1876,-14.233051856031455
1877,-14.807915368760192
1878,-14.648153647338681
1879,-14.05097934189058
1880,-13.76752987726205
1881,-13.686125348562744
1882,-13.278988140730547
1883,-13.617885082983825
1884,-14.807290925068546
1885,-15.69798341984278
1886,-15.165958363225242
1887,-15.160210224483007
1888,-14.823325540242053
1889,-14.69929352466198
1890,-14.746684535601446
1891,-14.599836948976398
1892,-14.438879643647624
1893,-14.577236868829559
1894,-14.542970961910274
1895,-14.091106647639087
1896,-14.446520302266045
1897,-14.02948165818534
1898,-14.475560935452975
1899,-13.963655168782978
1900,-13.63938402773335
1901,-13.493741068361045
1902,-13.526726290666069
1903,-13.891449241676742
1904,-13.822362186238042
1905,-13.36990121042764
1906,-12.57729724517548
1907,-12.431656546638708
1908,-12.080969517805777
1909,-11.699961171168297
1910,-11.627273798987916
1911,-11.56929732872154
1912,-11.52963433794303
1913,-11.881151605897585
1914,-12.160917913909609
1915,-12.194208249490842
1916,-12.220594021519432
1917,-12.322934514274698
1918,-11.886990250837973
1919,-12.013348681052069
1920,-11.226754287047083
1921,-11.247437861940242
1922,-10.731637969433372
1923,-10.648447977797552
1924,-10.450276095292613
1925,-10.39830919627341
1926,-10.406085418880057
1927,-10.767214835655649
1928,-10.869259258476838
1929,-10.831103747391749
1930,-10.66715861270925
1931,-10.33059034592217
1932,-10.01593813620353
1933,-10.784161080043404
1934,-10.399859790775984
1935,-9.76728124028581
1936,-9.833903331380657
1937,-9.720697135216497
1938,-9.029577829514333
1939,-9.331269237940282
1940,-9.145111976255269
1941,-8.480112488405686
1942,-8.029766958005586
1943,-8.444340637739087
1944,-7.91533958384717
1945,-7.71447368108704
1946,-7.423843930501654
1947,-7.052456776030699
1948,-7.147904009414339
1949,-6.723079374492073
1950,-6.249920533882537
1951,-6.212974171721262
1952,-6.21955933209172
1953,-6.040912338837345
1954,-5.885982691440017
1955,-6.199688720685895
1956,-6.292136820534784
1957,-6.700111049995202
1958,-6.746326824550568
1959,-6.818061233748232
1960,-7.372841629897964
1961,-7.277657364965375
1962,-7.067491209163662
1963,-8.09150846516353
1964,-8.611465451958317
1965,-8.611150570450551
1966,-8.481443487764802
1967,-8.869006879014671
1968,-8.828164130177639
1969,-8.537242831329245
1970,-8.17096799496446
1971,-7.896859478423821
1972,-8.372387689545873
1973,-8.563612863673011
1974,-8.220155859185379
1975,-9.0244204046495
1976,-9.659664395586262
1977,-9.338724631373998
1978,-9.504433431694368
1979,-8.976946640002472
1980,-8.658709939390887
1981,-8.603761993524554
1982,-8.604954591706855
1983,-8.981115849521393
1984,-9.020736695474744
1985,-8.713009396828552
1986,-8.081350707838071
1987,-7.406761679522787
1988,-7.280065034549458
1989,-7.640016954105414
1990,-7.088817338230895
1991,-6.563136356998675
1992,-7.675127476216213
1993,-7.8057167972442105
1994,-7.790702318003461
1995,-7.543622176630722
1996,-7.7453635352298535
1997,-7.489878133124357
1998,-7.2328920338353955
1999,-7.0194374570781655
2000,-6.456833446932783
2001,-6.062049885733081
2002,-5.606323097325849
2003,-5.2391600511621945
2004,-4.787637023539108
2005,-3.844662748231196
2006,-3.352311261680411
2007,-2.0839048988413915
2008,-1.5020901560671382
2009,-0.8899540954883355
2010,0.23704996702719483
2011,1.5709016486274943
2012,2.8089844328264317
2013,3.248795692070268
2014,3.807191419757083
