time,ohc
1850,-17.568839330114184
1851,-17.540844176806278
1852,-17.713836885491638
1853,-18.239125714416687
1854,-18.38178483782603
1855,-18.282314781234444
1856,-18.30277459114877
1857,-18.740376917692664
1858,-18.620624526225885
1859,-18.426262812098717
1860,-18.573389485476227
1861,-18.705349366217416
1862,-19.436381931237573
1863,-19.343469037533083
1864,-19.02643985171039
1865,-18.933815282136212
1866,-19.08360821669665
1867,-19.351529728974384
1868,-19.712361775928905
1869,-19.636525453712846
1870,-19.75267054955036
1871,-19.750975391797546
1872,-19.114470098127267
1873,-18.794235148921157
1874,-19.002822621238316
1875,-18.866607452600537
1876,-18.488263103961827
1877,-18.46221487555945
1878,-19.00461742202972
1879,-18.90140209984752
1880,-18.561461464030213
1881,-18.71792005153788
1882,-18.87362215671807
1883,-18.902477564368244
1884,-20.422043606654967
1885,-20.404353829928297
1886,-19.80229000336519
1887,-19.4246307930506
1888,-19.330818729005248
1889,-19.87570770258489
1890,-19.530003532264743
1891,-19.682499874061534
1892,-20.19269620246048
1893,-19.408810698311452
1894,-18.957407137724076
1895,-18.802459744929536
1896,-18.475633434886426
1897,-18.64520634817164
1898,-18.403328935323415
1899,-17.74099475240208
1900,-17.387725758790488
1901,-17.692971979481932
1902,-17.660620714372868
1903,-17.699564518480653
1904,-17.597251314749556
1905,-17.68151566270286
1906,-18.013601381153237
1907,-17.885601976181125
1908,-17.564108188500494
1909,-17.09415223782319
1910,-17.407000427859515
1911,-16.661735616655516
1912,-15.81844472853922
1913,-16.10560671733789
1914,-15.826407544186194
1915,-15.73558721150751
1916,-15.788113499589997
1917,-15.277881203295985
1918,-15.201003022729019
1919,-15.63673566458449
1920,-14.778386473891997
1921,-14.389417174695351
1922,-14.630142469184017
1923,-14.702591424001321
1924,-14.444648048175907
1925,-14.609251055345892
1926,-14.492096529162215
1927,-14.453442227346466
1928,-14.81571884306282
1929,-14.669275538064268
1930,-14.51667188436907
1931,-14.460581342927876
1932,-14.106521669038907
1933,-14.513650670403628
1934,-14.493117746537445
1935,-13.971070057110788
1936,-13.597772854807767
1937,-13.238129480486144
1938,-12.958787619321056
1939,-12.947081305327723
1940,-13.294876266731874
1941,-13.802229447991303
1942,-13.379361131998216
1943,-12.957537622466269
1944,-13.604923171036615
1945,-13.273452425065384
1946,-12.854763334913503
1947,-13.089185592695484
1948,-13.160735377171926
1949,-13.098233308963913
1950,-12.941307741420824
1951,-13.014190656485368
1952,-12.798110883048533
1953,-13.25135405664303
1954,-13.577750532707501
1955,-13.481888949906892
1956,-13.599624250623163
1957,-13.372556910384493
1958,-14.360603020128716
1959,-14.34817736986471
1960,-14.226917909953404
1961,-14.196767695936993
1962,-14.470278804864499
1963,-14.516071044096584
1964,-15.47976408319125
1965,-15.977968132494247
1966,-15.85757364497725
1967,-15.606729882349663
1968,-16.144094126804884
1969,-15.617941503653956
1970,-15.411661802544415
1971,-15.808057363287714
1972,-15.585854387211022
1973,-15.141336407808083
1974,-14.885197268878159
1975,-15.096636732658832
1976,-14.617426108071843
1977,-14.225722151799173
1978,-13.822453980464033
1979,-13.587750472927219
1980,-13.303655685773876
1981,-12.872900024409114
1982,-12.637728358678505
1983,-13.01423839874042
1984,-13.193651478519952
1985,-13.525417623000344
1986,-13.14671950243838
1987,-12.475456115794463
1988,-12.142078539078016
1989,-11.472904765353029
1990,-10.707506203504352
1991,-9.395560656376643
1992,-9.840916484599465
1993,-9.73252017239218
1994,-9.2306864219409
1995,-8.928039244694277
1996,-8.530968568112575
1997,-7.6666076129505925
1998,-6.9726126103788975
1999,-7.169499075837312
2000,-6.400138268271046
2001,-5.547161694104704
2002,-4.846538184635861
2003,-3.844342965145378
2004,-3.671785394868976
2005,-2.534781840363217
2006,-1.903183953125465
2007,-1.3068553593290508
2008,-1.1024512391216994
2009,-0.5226225685530741
2010,-0.0050825232582602
2011,0.7852086114438217
2012,1.122331453747524
2013,2.283399754775875
2014,3.1840376637835455
