time,ohc
1850,-3.3344440904561297
1851,-3.4036149539101035
1852,-3.61829033084911
1853,-3.6581462077865363
1854,-3.7221993148393424
1855,-3.9018300416519693
1856,-3.951027658222674
1857,-4.130119908074531
1858,-4.491617410552808
1859,-4.730574722633245
1860,-4.876914509157474
1861,-4.876487405926531
1862,-5.155823612697844
1863,-5.179589891196154
1864,-5.319883439069686
1865,-5.325798202393802
1866,-5.490265311243452
1867,-5.616854979087675
1868,-5.8773469506773095
1869,-6.077071034206357
1870,-6.106294843630572
1871,-6.057029611791685
1872,-5.911210848077156
1873,-6.0585669896612835
1874,-6.129274776174848
1875,-6.47737803352039
1876,-6.731996173273052
1877,-6.596938584516798
1878,-6.5681203140474995
1879,-6.665550954335476
1880,-6.816262055725499
1881,-7.060433899633708
1882,-7.0699526378369555
1883,-7.014439612356975
1884,-7.065908655686004
1885,-6.97979780600068
1886,-7.0601246096802335
1887,-6.964401163166016
1888,-6.965400597676487
1889,-6.9644189355380055
1890,-7.0450965225037185
1891,-6.94725812999601
1892,-6.768722863662314
1893,-6.708340921460561
1894,-6.920671340600413
1895,-7.18217919760548
1896,-7.321175747848442
1897,-7.190311822927872
1898,-7.096697553490185
1899,-7.220638018527355
1900,-7.172876102231999
1901,-6.993590755460767
1902,-7.106476159877101
1903,-7.241834729205684
1904,-7.406373954359494
1905,-7.636020029449465
1906,-7.522766963044546
1907,-7.82247928020962
1908,-8.1302392245461
1909,-8.054501601993698
1910,-7.951949750883488
1911,-7.85741495175882
1912,-7.782349075745055
1913,-7.539143513797609
1914,-7.301625716295236
1915,-7.2586883367485555
1916,-7.101655374035207
1917,-6.8914999398163905
1918,-6.992059285866205
1919,-7.055530228821571
1920,-7.2149718749610345
1921,-7.249403372541059
1922,-7.175439842325499
1923,-6.9892727771841585
1924,-7.000120558644126
1925,-6.715772716147986
1926,-6.75992087106097
1927,-6.898261764566326
1928,-6.821576410031589
1929,-6.939150129697627
1930,-7.072453753163154
1931,-7.164954729295154
1932,-7.21994710235382
1933,-7.107595837708381
1934,-6.838171967468266
1935,-6.500639337715414
1936,-6.514437802156952
1937,-6.495214026677965
1938,-6.479712247255506
1939,-6.585827390481265
1940,-6.812701532294071
1941,-6.763258233416301
1942,-6.855817177557384
1943,-6.769445501683456
1944,-6.6197511405711795
1945,-6.431352594701173
1946,-6.38933352568379
1947,-6.267989849432934
1948,-6.127317595252604
1949,-6.012886529264406
1950,-6.044727261688513
1951,-6.123921544435449
1952,-6.256226249254846
1953,-6.4384088467174925
1954,-6.5566942321347526
1955,-6.68205572179329
1956,-6.647110986535558
1957,-6.555006500236743
1958,-6.658152552153759
1959,-6.691201236756253
1960,-6.61105190031337
1961,-6.6754197218929425
1962,-6.657557671001803
1963,-6.739748800347138
1964,-6.82955527189699
1965,-6.980908555646135
1966,-6.987857714140816
1967,-6.957437248626537
1968,-6.698058312341319
1969,-6.580825432139211
1970,-6.364877956226795
1971,-6.1223910674555295
1972,-5.967045363513965
1973,-5.702221442194889
1974,-5.678580742700877
1975,-5.869232759507955
1976,-5.788878871312189
1977,-5.699864918180484
1978,-5.638257885175925
1979,-5.518335157516061
1980,-5.531502251158518
1981,-5.5652536039087535
1982,-5.379481952024692
1983,-5.391940669510489
1984,-5.398508145560896
1985,-5.372380525555954
1986,-5.372565396877363
1987,-5.4489220221418835
1988,-5.408862114132053
1989,-5.235944940337408
1990,-5.079091099086111
1991,-5.169269682093456
1992,-5.07420038406201
1993,-4.9608179014209846
1994,-4.732830447391866
1995,-4.576435448362864
1996,-4.483304921524006
1997,-4.48824210955789
1998,-4.299983146440728
1999,-4.008558392974862
2000,-3.5666724466048296
2001,-3.261337018279872
2002,-3.0374953933548072
2003,-2.624886577601582
2004,-2.2361656128641627
2005,-1.5758217968041723
2006,-1.214304015030439
2007,-0.9555733125789845
2008,-0.4628610755740768
2009,-0.0869435523140696
2010,0.14030629550776
2011,0.48910571548820897
2012,0.8557514717022328
2013,1.1972594110690136
2014,1.6130808585345264
