time,ohc
1850,-7.300567065504795
1851,-7.07485985348259
1852,-7.20943608239885
1853,-6.933344150736083
1854,-7.0049266384948785
1855,-7.508844118739809
1856,-7.749799119068212
1857,-7.6107078682239235
1858,-7.707611131904152
1859,-7.494718407164043
1860,-7.1413508401361
1861,-7.13205511494915
1862,-7.7424284162669155
1863,-7.4918113598469604
1864,-7.068296262944229
1865,-7.217616684035697
1866,-7.491251714764697
1867,-7.534347463772112
1868,-7.581071473576973
1869,-7.9646621700717475
1870,-7.948392438712436
1871,-7.861898127820999
1872,-7.894314560201271
1873,-7.670973667816092
1874,-7.301754066773899
1875,-7.044240053845629
1876,-7.078560507892075
1877,-6.848117193236738
1878,-7.478715602752871
1879,-8.228224755540714
1880,-8.125749994533876
1881,-7.963858386726561
1882,-7.969512319476661
1883,-7.7013960395819385
1884,-8.465443918779796
1885,-9.386229605806772
1886,-9.05514526797146
1887,-8.63041959634877
1888,-8.330008534360253
1889,-8.267393275688217
1890,-8.082316062611069
1891,-8.225099092280798
1892,-7.877957254669396
1893,-6.965236420658687
1894,-7.731342420847452
1895,-7.395085365628389
1896,-6.974193420568338
1897,-7.136944726234133
1898,-7.152016034457663
1899,-7.1995362240963665
1900,-7.657775940754554
1901,-6.930793317732304
1902,-6.418189743774628
1903,-7.442111189719753
1904,-7.498766239402646
1905,-7.564453416248809
1906,-7.372581979544266
1907,-6.872715843207996
1908,-6.951089091235104
1909,-7.366329025952128
1910,-7.212387386692628
1911,-7.436742076257669
1912,-7.880879681256464
1913,-8.402498387382277
1914,-8.158595041573298
1915,-7.556260910048216
1916,-7.656455089303816
1917,-7.493686788642886
1918,-6.938263215285656
1919,-7.112387284531517
1920,-6.926279279279374
1921,-7.190519154399445
1922,-6.543332585704132
1923,-6.360904207689893
1924,-6.493727050902277
1925,-6.030348988305661
1926,-5.808369306606096
1927,-6.155622565323512
1928,-6.203887568352243
1929,-6.291806607953933
1930,-6.014089706685085
1931,-5.69496884650184
1932,-5.276802786162035
1933,-5.440478687766179
1934,-5.288954734584163
1935,-4.901487633314737
1936,-5.0796508948884345
1937,-5.243429529373497
1938,-4.861443344130586
1939,-4.987446280495344
1940,-5.331430843501891
1941,-5.050393880081714
1942,-4.601862742541229
1943,-5.145867410743947
1944,-4.8613049194106
1945,-4.326388969677624
1946,-4.557046438323251
1947,-4.7553063919975225
1948,-4.303326776201201
1949,-4.806055901590673
1950,-4.451397246822996
1951,-4.141796494987393
1952,-4.232107537446337
1953,-4.733138106928122
1954,-5.2179827605326645
1955,-5.463281688472581
1956,-5.215053171554153
1957,-4.862375588116695
1958,-5.388752616740142
1959,-5.36215967048118
1960,-5.002353981553335
1961,-4.932581470808243
1962,-5.568939848417693
1963,-5.983765388251953
1964,-6.6327841538221195
1965,-7.820413950409644
1966,-8.548740789122375
1967,-8.779937605396189
1968,-8.784197717528988
1969,-8.694816495874404
1970,-8.76397437083755
1971,-8.658432916525955
1972,-8.531301679971294
1973,-8.708613931911607
1974,-8.612155971203741
1975,-8.874180162649088
1976,-8.82280578809688
1977,-8.220262727450875
1978,-8.750755998059494
1979,-8.56075943644852
1980,-7.761952947504941
1981,-7.584616773854684
1982,-7.664890580192237
1983,-7.932524103768602
1984,-8.428946986718405
1985,-8.190469727133044
1986,-7.485484354521811
1987,-7.576694309695518
1988,-7.376121164334968
1989,-6.986438379390816
1990,-6.231119653579481
1991,-5.834283079921356
1992,-6.9487534831255235
1993,-7.205836106175896
1994,-6.598325793911333
1995,-5.65760273897453
1996,-5.482453102416333
1997,-4.884026283758855
1998,-4.6729022378723135
1999,-4.3609317030406025
2000,-3.61847883095518
2001,-3.3840150804740703
2002,-2.556953001764535
2003,-2.248687777394315
2004,-1.9170314819924226
2005,-1.5421699388841699
2006,-1.3708797121088434
2007,-1.332910538910735
2008,-0.6050734428960164
2009,0.06869930624023425
2010,-0.2482624615781114
2011,0.20750297769276416
2012,0.8253587247214788
2013,1.4864197194565525
2014,2.511315366266846
