time,ohc
1850,-14.007077238553634
1851,-14.296051327203731
1852,-14.594304245355083
1853,-15.036932652153281
1854,-15.405980604173408
1855,-15.31777358944869
1856,-15.51624387766749
1857,-15.853685788167311
1858,-16.1914000842287
1859,-16.495162278861397
1860,-16.78658783753205
1861,-16.687406114632992
1862,-16.65514446247064
1863,-17.186958586697433
1864,-17.411024713633832
1865,-17.0031108613237
1866,-17.33039522032718
1867,-17.798452490396937
1868,-17.85428701343368
1869,-17.587963228867817
1870,-17.738009540028607
1871,-17.704596780309593
1872,-17.080633683485388
1873,-17.08379147065496
1874,-17.64922374542506
1875,-17.292668545989468
1876,-16.911167689068222
1877,-16.913613729682034
1878,-16.6785620357511
1879,-16.357320865531904
1880,-16.73885470842131
1881,-16.976557833783648
1882,-16.847070431828175
1883,-16.6458038638866
1884,-18.05516185851538
1885,-18.69924450354735
1886,-17.891760770516182
1887,-17.808667516063615
1888,-17.810507220237188
1889,-17.241610763976905
1890,-16.49826168077986
1891,-16.99987553606576
1892,-16.777643683892837
1893,-16.59891514820471
1894,-16.856370884914572
1895,-16.870925020723924
1896,-16.36157650460322
1897,-16.508169493094023
1898,-16.262353911226505
1899,-15.856496012734448
1900,-16.20384921343201
1901,-16.10115260253916
1902,-16.544518880152722
1903,-16.537835346172514
1904,-16.32427598705725
1905,-16.51627899094034
1906,-17.128254668123933
1907,-16.793024828057966
1908,-16.90298570433637
1909,-17.20415557776543
1910,-16.99403182078805
1911,-17.239906512886684
1912,-16.93666051001811
1913,-16.610270138452496
1914,-16.826340077819435
1915,-15.936691086535953
1916,-16.081254245475
1917,-15.763158571296666
1918,-15.272411558970175
1919,-15.050328961704484
1920,-15.186975218929982
1921,-14.671827320234266
1922,-14.403728371139403
1923,-15.279720188368794
1924,-15.412052121457965
1925,-15.30868760880106
1926,-15.15876197319521
1927,-15.40899483421853
1928,-15.185761129396177
1929,-14.979011409229507
1930,-15.345343909398373
1931,-14.91037528419492
1932,-15.216008736664186
1933,-14.731148796496136
1934,-14.704088594189356
1935,-14.97811600514167
1936,-14.906568354236118
1937,-14.523670128459607
1938,-15.02727837223641
1939,-14.906111791924472
1940,-14.48440236947322
1941,-14.313344474196683
1942,-14.23802727027458
1943,-13.755891185681941
1944,-13.461361520662738
1945,-13.66786252443811
1946,-12.9811966746188
1947,-12.728913808412221
1948,-12.810141753656318
1949,-12.293614206640793
1950,-12.189854177774697
1951,-11.972885340784515
1952,-11.667925738707396
1953,-11.761323344474205
1954,-11.592005172659109
1955,-11.498613515527111
1956,-11.437917442144919
1957,-11.285628026101932
1958,-11.542503550631157
1959,-11.776234706466695
1960,-11.66979466681354
1961,-12.412034032149585
1962,-12.823108645943334
1963,-13.737015217316912
1964,-14.602559376952932
1965,-14.991034393166059
1966,-14.527772197925845
1967,-14.338578284112248
1968,-14.884582581608905
1969,-14.499592960953471
1970,-14.916449236786779
1971,-14.775178373709839
1972,-14.675609538325737
1973,-14.522274424844966
1974,-14.183678951692436
1975,-14.43077472039905
1976,-14.847464020789667
1977,-14.432230286401632
1978,-13.846146502654051
1979,-13.292758302659628
1980,-12.714424445179551
1981,-11.894990275587576
1982,-11.237944482528528
1983,-11.771822964294188
1984,-11.783600082921753
1985,-11.484026626681715
1986,-11.687285128018146
1987,-10.620907418944197
1988,-9.86642505585763
1989,-9.3679980863116
1990,-8.581637296143162
1991,-8.480038631207305
1992,-9.308177366748003
1993,-9.931241565948966
1994,-10.296993853933847
1995,-9.958714611131237
1996,-9.492816249895673
1997,-8.778612421393785
1998,-8.12412350846746
1999,-7.511336623240682
2000,-6.491730857346724
2001,-6.246951656112392
2002,-4.99552440760108
2003,-4.14965952208812
2004,-3.8966910335820297
2005,-3.3341732589935855
2006,-3.0060954124823867
2007,-1.7578313805507446
2008,-0.9403477546546082
2009,-0.4635800953635861
2010,0.39839097913132004
2011,0.9989027937232227
2012,1.6243602657940661
2013,2.7791242561607863
2014,3.7012496072355163
