time,ohc
1850,-5.877399891266937
1851,-5.8151352749264005
1852,-5.666584275836086
1853,-5.386911540948166
1854,-5.1425780283275735
1855,-4.9819396110198415
1856,-4.6964341176751185
1857,-4.344609053526355
1858,-3.993642399169045
1859,-3.7296552163828824
1860,-3.452384543561347
1861,-3.2841395215225435
1862,-3.300316382675794
1863,-3.2262967162823317
1864,-3.040266257989343
1865,-2.853079135038874
1866,-2.8977098456083015
1867,-2.7911396163344104
1868,-2.7478533004660486
1869,-2.7314299380050286
1870,-2.67973648545646
1871,-2.8479194278316387
1872,-2.9631790469403096
1873,-2.9535765443425377
1874,-3.0037068599633705
1875,-3.1349211573341296
1876,-2.810644449447391
1877,-2.4032050030207284
1878,-2.0184338815224456
1879,-2.054465577732424
1880,-2.1418592050728518
1881,-2.1182394249692247
1882,-2.2176769797037927
1883,-2.070500639071721
1884,-2.17784900410903
1885,-2.1817937284036937
1886,-1.9040635382658622
1887,-2.0138317193962814
1888,-1.8993911136367871
1889,-1.687728652530742
1890,-1.4943509976364893
1891,-1.4265874069875548
1892,-1.6131906917347287
1893,-1.4744333677336001
1894,-1.3737236645693136
1895,-1.4518528763156369
1896,-1.3960659079054922
1897,-1.2925122199850216
1898,-1.1715019258555437
1899,-1.2080411385921679
1900,-1.234220496393636
1901,-1.4868708631725491
1902,-1.2400007082077011
1903,-1.3671537618321161
1904,-1.3453263982666293
1905,-1.2721055676395903
1906,-0.9858098606015944
1907,-1.1642766355097671
1908,-1.1134362683780432
1909,-1.0929584674539974
1910,-1.1902983704966508
1911,-1.480013260833082
1912,-1.7439312330649188
1913,-1.8665857484784363
1914,-1.815826733017033
1915,-1.944679356498422
1916,-2.201575759211088
1917,-2.015844812125785
1918,-2.1634448666746446
1919,-2.216616544129737
1920,-2.220757639353714
1921,-2.1904312182705
1922,-2.2430270481310166
1923,-2.2362289329854557
1924,-2.3108039969356358
1925,-2.4237986620886733
1926,-2.5289006524717217
1927,-2.559676914337115
1928,-2.8747123819202094
1929,-3.0438004374132683
1930,-3.0510523966919827
1931,-3.130116140962594
1932,-3.392390838981566
1933,-3.2978701719733117
1934,-3.3901808010482335
1935,-3.5535768988090974
1936,-3.4672690542767266
1937,-3.4348611394039645
1938,-3.703786907725542
1939,-4.008005249923604
1940,-4.290621422828691
1941,-4.456640859003442
1942,-4.424351756574084
1943,-4.44664817216408
1944,-4.390358851493297
1945,-4.278680598617435
1946,-4.059631638712212
1947,-3.8552808603171664
1948,-3.937501535860026
1949,-4.142593554343466
1950,-4.31029176375116
1951,-4.627431443973628
1952,-4.638238311888265
1953,-4.807162082822729
1954,-4.821656613367032
1955,-4.848563423488022
1956,-4.864415363004516
1957,-4.656040145761408
1958,-4.5556365140240995
1959,-4.403997004825464
1960,-4.4230229952287425
1961,-4.401678487843309
1962,-4.40374807800364
1963,-4.271134203081949
1964,-3.9268540936424907
1965,-3.7009184801367008
1966,-3.676096007722987
1967,-3.548523216182467
1968,-3.4238599231647555
1969,-3.3827632601587343
1970,-3.426651176037031
1971,-3.5370643569727833
1972,-3.5154309275732816
1973,-3.431263595077761
1974,-3.3366230494436024
1975,-3.4420368659595093
1976,-3.440086380663756
1977,-3.254044668289202
1978,-3.2827494543901903
1979,-3.1307601427759053
1980,-3.0143026912101614
1981,-3.0018301822209708
1982,-2.9392256518855735
1983,-2.849124428545843
1984,-2.836688424956169
1985,-2.954377623844095
1986,-2.9650496058738214
1987,-2.8947594309371016
1988,-2.8469469991367973
1989,-2.9584814951028258
1990,-2.699787277769091
1991,-2.7243569342516887
1992,-2.767034712029537
1993,-2.882704268055208
1994,-2.781188673429403
1995,-2.805474946839808
1996,-2.6496536139894054
1997,-2.4585629164971348
1998,-2.39396040083686
1999,-2.27051018845218
2000,-2.154637476995635
2001,-1.862256353751115
2002,-1.6140423999117879
2003,-1.4503559649112807
2004,-1.1311990346673773
2005,-0.8948801214640687
2006,-0.5267140019296923
2007,-0.44598221471866195
2008,-0.3349943383245622
2009,-0.009608504650085191
2010,0.092805327741045
2011,0.3251760097669072
2012,0.5944880341545806
2013,0.6350537817389589
2014,0.5646560276855789
