time,ohc
1850,-5.899249296499339
1851,-5.817893255945272
1852,-5.6522962251408435
1853,-5.5553484060298235
1854,-5.424198806969608
1855,-5.256721412301793
1856,-5.132237221547113
1857,-4.822614247520932
1858,-4.627728341406458
1859,-4.675854226765111
1860,-4.722362262411231
1861,-4.623079252337442
1862,-4.512523581324078
1863,-4.48729460335974
1864,-4.427592172192089
1865,-4.262497716684272
1866,-4.129406367674027
1867,-4.041027694454336
1868,-4.063337570390931
1869,-4.0521212257413115
1870,-3.822965239485928
1871,-3.5691666910586464
1872,-3.271026938320741
1873,-2.9702649410887485
1874,-2.8170305970029283
1875,-2.8641482571675887
1876,-2.864573187728511
1877,-2.836496653044641
1878,-2.7945794888124116
1879,-2.8652286606623747
1880,-2.9451600462104075
1881,-2.866880134416107
1882,-2.812125729699908
1883,-2.840943497976477
1884,-2.697421965959393
1885,-2.9013964024802883
1886,-2.7714230037227265
1887,-2.476447067566026
1888,-2.367192029379243
1889,-2.3691607900900147
1890,-2.4909201373469303
1891,-2.372815964550929
1892,-2.536509845060834
1893,-2.779177628078368
1894,-2.7714666184330166
1895,-2.635460086296542
1896,-2.518200963401362
1897,-2.590946675523547
1898,-2.612669918377481
1899,-2.31217406533887
1900,-2.2759566927373096
1901,-2.3763160325910486
1902,-2.2820719987329428
1903,-2.387865391593365
1904,-2.3401975470883665
1905,-2.4099702147239768
1906,-2.297104151108466
1907,-2.4645909998426094
1908,-2.348681994921406
1909,-2.4438716969429173
1910,-2.516845168664471
1911,-2.635354797155516
1912,-2.7504573721397803
1913,-2.8535977096086884
1914,-2.9558037331664884
1915,-2.981582045732938
1916,-3.000629531127039
1917,-3.105419075558725
1918,-3.0872863886767563
1919,-3.439791969889338
1920,-3.6383856589057757
1921,-3.8704165968292714
1922,-3.811606273655646
1923,-3.8045089383237656
1924,-3.9916093749246695
1925,-4.149506805053435
1926,-4.127163918281716
1927,-4.153893056041486
1928,-4.277365589467853
1929,-4.336118849200221
1930,-4.497731546292421
1931,-4.4507409710227845
1932,-4.368799700740088
1933,-4.346767312028016
1934,-4.14496036833837
1935,-4.101407478387647
1936,-4.082354640555973
1937,-3.989937551683874
1938,-4.143468094714278
1939,-4.2706044572786945
1940,-4.498886344762313
1941,-4.462217431112102
1942,-4.3832368895752305
1943,-4.159110527159324
1944,-3.9769843334198933
1945,-3.8047212853999164
1946,-3.5478026065900536
1947,-3.3678364709694115
1948,-3.113049463475321
1949,-2.976191689807928
1950,-2.815849955242335
1951,-2.5899669168918145
1952,-2.417810128931987
1953,-2.4935429322873253
1954,-2.5343362798354803
1955,-2.7711488698659212
1956,-2.868361747226233
1957,-2.8650689816301718
1958,-3.0840394086449976
1959,-2.948131277502323
1960,-2.644509913736349
1961,-2.424318360781477
1962,-2.2066063015868864
1963,-2.0496217709507563
1964,-1.9260472971427014
1965,-1.9006165234540782
1966,-1.9651089014059147
1967,-2.058957017329436
1968,-2.114097774502415
1969,-1.9446738211636676
1970,-1.8135959765388792
1971,-2.2043264046192492
1972,-2.4839572426723517
1973,-2.7241020774960334
1974,-2.7659743715535963
1975,-2.715470932010347
1976,-2.7610279574435768
1977,-2.6462309915690647
1978,-2.39869165778264
1979,-2.5385701924503454
1980,-2.737897770636685
1981,-3.10162892121956
1982,-3.2734336756891182
1983,-3.355833946172204
1984,-3.515948364998908
1985,-3.526685354064484
1986,-3.441249461946095
1987,-3.432499514424377
1988,-3.456976413266336
1989,-3.6013894032758764
1990,-3.8145078010242113
1991,-3.84924336670855
1992,-3.9606378052466678
1993,-3.8255817251012845
1994,-3.6564160753462165
1995,-3.423741235563285
1996,-3.2167047470803305
1997,-3.1026716688352076
1998,-3.0190894827986106
1999,-2.969744943121591
2000,-2.669004285231994
2001,-2.4721663755467893
2002,-2.3265182889459264
2003,-2.0176931237098326
2004,-1.9097135184056264
2005,-1.5976869764839048
2006,-1.3571007075062878
2007,-0.9915637172382129
2008,-0.44134500375127694
2009,-0.03670207533468442
2010,0.3060468671503179
2011,0.5983185263217342
2012,0.8400809964380023
2013,1.1471772695671891
2014,1.5327748208371226
