time,ohc
1850,-12.407552192243898
1851,-12.349048750819945
1852,-12.635494725518454
1853,-13.369563577283362
1854,-13.463276877802187
1855,-13.556092147024039
1856,-13.31116838148594
1857,-13.376969545083393
1858,-13.146461316055525
1859,-13.26090250314676
1860,-14.033717355578236
1861,-13.809521476612545
1862,-13.528587613909748
1863,-13.533160637301988
1864,-13.954734628354297
1865,-13.986332209777025
1866,-13.784665506179062
1867,-13.918941774753812
1868,-13.425471513599376
1869,-13.29496355645348
1870,-13.057281529486097
1871,-12.716028010271085
1872,-13.141225483712788
1873,-13.207068456927892
1874,-13.174743804267903
1875,-13.366682218886929
1876,-13.307343460595831
1877,-13.1174138782347
1878,-13.094106121920484
1879,-12.855546968468303
1880,-12.767398041965572
1881,-12.755806502079361
1882,-12.795554305769157
1883,-12.547999160776673
1884,-13.610884222600502
1885,-14.822378222585172
1886,-14.318147264518107
1887,-14.027371641005121
1888,-13.872595934132718
1889,-13.689902864140933
1890,-13.540536249835723
1891,-14.141409029089758
1892,-13.986643774620092
1893,-13.8399869328032
1894,-13.651002417554706
1895,-13.133285311485944
1896,-12.852440294219813
1897,-12.700390038439831
1898,-12.705955164767085
1899,-12.67639777281381
1900,-12.445999294034788
1901,-13.07932140249396
1902,-13.20738461884929
1903,-13.891148039590849
1904,-14.664077868469185
1905,-14.989390046479134
1906,-14.557262901983481
1907,-14.259334385336452
1908,-14.165854759300458
1909,-14.766774574373512
1910,-14.345465615012243
1911,-14.32854860179414
1912,-14.040540238991225
1913,-14.592835709177955
1914,-14.602045222696717
1915,-14.619363148868254
1916,-14.98703435752472
1917,-15.234922474839443
1918,-14.428158619524902
1919,-14.198710434059889
1920,-14.683475866378604
1921,-14.713418492677855
1922,-14.562334208819337
1923,-14.576070462222484
1924,-14.248465103285112
1925,-13.799275364217387
1926,-13.352790171433256
1927,-13.388152342702435
1928,-12.952480108854676
1929,-12.29975518907699
1930,-12.77734159725482
1931,-13.12433718135926
1932,-12.890419744238327
1933,-13.16536900299982
1934,-13.322336459208174
1935,-13.334302781034275
1936,-13.775879092047404
1937,-13.517657321787036
1938,-13.018966111344836
1939,-12.7301276578795
1940,-12.789841198110485
1941,-12.396533221107257
1942,-11.930275661269444
1943,-12.489854679641184
1944,-12.355039483108598
1945,-12.898412128584233
1946,-12.610492611221343
1947,-12.145148761281252
1948,-12.152645831451432
1949,-11.87103866415072
1950,-11.4876612933977
1951,-11.85812589377443
1952,-11.892652748179817
1953,-11.886653217942213
1954,-12.67412401218373
1955,-12.970746224636981
1956,-12.58738453248806
1957,-12.113060369615125
1958,-12.390776889086688
1959,-12.240689934367902
1960,-12.037467573482513
1961,-12.23503458116643
1962,-12.392075204207348
1963,-12.847231734863568
1964,-13.245650281782673
1965,-13.628760487095944
1966,-13.892087601067466
1967,-13.756431861466371
1968,-13.455960810808334
1969,-13.100553065198435
1970,-12.713625378888585
1971,-11.938522571734405
1972,-11.893844981461427
1973,-12.675060913869233
1974,-12.421439050319105
1975,-12.320028702510383
1976,-12.51673426231696
1977,-12.833228139666652
1978,-12.203147371703553
1979,-12.096343609931743
1980,-12.204796471499268
1981,-12.447447960922123
1982,-12.192045713392211
1983,-12.364452166260723
1984,-12.780935863086292
1985,-12.40575575041936
1986,-11.899984813679037
1987,-12.45067236455795
1988,-11.65309787026786
1989,-10.836612456798072
1990,-10.348864860346561
1991,-9.408095746664193
1992,-9.415707793284588
1993,-10.128527013745673
1994,-10.312670587851015
1995,-9.706951641255813
1996,-9.336303494671272
1997,-8.892705765252154
1998,-8.21944632838285
1999,-7.395781890768823
2000,-6.401898275732029
2001,-5.974522597813116
2002,-4.960830032306357
2003,-3.884995616689952
2004,-3.4495219785277094
2005,-2.8546368956709927
2006,-2.323700177913896
2007,-1.5306785545150288
2008,-0.743964054976973
2009,-0.22294226486262644
2010,0.2953749789714782
2011,0.6470703967586648
2012,1.5094285730121646
2013,2.489768551818799
2014,2.73427944737841
