time,ohc
1850,-1.316650971076364
1851,-1.4102854373277862
1852,-1.3530917538498068
1853,-1.2556869380503217
1854,-1.2721829995106986
1855,-1.1691813722043602
1856,-1.3261811552647362
1857,-1.4943209782934848
1858,-1.680193643451376
1859,-1.6177009995930538
1860,-1.777636004931816
1861,-2.034119331587061
1862,-2.2400882270682465
1863,-2.3482151424212194
1864,-2.267127664442133
1865,-2.2810685602310317
1866,-2.2746002950448063
1867,-2.3741884475689736
1868,-2.7646087511934683
1869,-3.07519355735813
1870,-3.2088418596264185
1871,-3.3923047970449214
1872,-3.5476169583741965
1873,-3.5870186607479653
1874,-3.5350169786571572
1875,-3.3382730981224693
1876,-3.4409677944073067
1877,-3.572534923073122
1878,-3.779332442375801
1879,-4.1319447692568065
1880,-4.320972849052683
1881,-4.4161190046802
1882,-4.607469054338651
1883,-4.6643526513114635
1884,-4.986347854680513
1885,-5.063088582820367
1886,-5.165801796877422
1887,-5.4135875493299634
1888,-5.4730000338504645
1889,-5.602034924973954
1890,-5.716389973803193
1891,-5.724496866563409
1892,-5.853181913327137
1893,-6.101240950864874
1894,-6.217275215354924
1895,-6.48446144397305
1896,-6.575388539947702
1897,-6.841169683767342
1898,-6.961986867047258
1899,-7.0927621648249675
1900,-7.324504832146307
1901,-7.330984126498419
1902,-7.3326391243331415
1903,-7.244112906359144
1904,-7.059933204839833
1905,-6.7584089019488225
1906,-6.6472864106150285
1907,-6.636208226185992
1908,-6.5762948392846745
1909,-6.6587417243356555
1910,-6.7951631892689655
1911,-6.861970398014631
1912,-7.079934404883261
1913,-7.1373263828952815
1914,-7.083375356577687
1915,-6.850191651340925
1916,-6.6606925189111195
1917,-6.4924862663469005
1918,-6.534501561455156
1919,-6.687003441379592
1920,-6.763057164885641
1921,-6.663024332107984
1922,-6.592493808799592
1923,-6.663097400569885
1924,-6.952110457306873
1925,-7.174981558240626
1926,-7.277058235837166
1927,-7.487091476154098
1928,-7.446399544721345
1929,-7.41474254480471
1930,-7.137264880284192
1931,-6.908489898026815
1932,-6.733020341504417
1933,-6.490914063284045
1934,-6.421637936252928
1935,-6.485572429274774
1936,-6.310328850687473
1937,-6.033572192689178
1938,-5.905942876725117
1939,-5.806854255954583
1940,-5.831650159092451
1941,-5.968172099117741
1942,-6.162394343134498
1943,-6.049019391329034
1944,-6.03394752156299
1945,-6.090517241402714
1946,-5.921349973674672
1947,-5.8597092803610575
1948,-6.007265314080712
1949,-5.9834180213481165
1950,-5.844099805617166
1951,-5.617066949135994
1952,-5.462844436291289
1953,-5.275100032511514
1954,-5.166385583956338
1955,-4.803471125929755
1956,-4.711222723387173
1957,-4.702757963256881
1958,-4.335829207472133
1959,-4.067629413480633
1960,-4.019938513141487
1961,-3.8186138998380104
1962,-3.5839979799003845
1963,-3.5423799983263837
1964,-3.4241915595746373
1965,-3.082164827390534
1966,-2.848361256519372
1967,-2.774163319881713
1968,-2.846303235244122
1969,-2.903712671697831
1970,-2.95202849690617
1971,-2.9552208265448483
1972,-2.75714819493456
1973,-2.436894612072348
1974,-2.314427097840763
1975,-2.2340999185617463
1976,-2.1473152573502303
1977,-1.989595435407769
1978,-2.0523095801948266
1979,-1.9581144579710568
1980,-1.938476463683381
1981,-1.7041352055365104
1982,-1.5829717711214772
1983,-1.4506347530906287
1984,-1.326910169929377
1985,-1.3567919206284669
1986,-1.4365292750957335
1987,-1.3228544653097116
1988,-1.2276313222964204
1989,-1.1858760286182997
1990,-1.1805977355986152
1991,-1.1556124279378168
1992,-1.2387525118132343
1993,-1.0017304894043417
1994,-0.7962136455819886
1995,-0.5963114000434354
1996,-0.4075716728955053
1997,-0.49927668442865514
1998,-0.31240488919855464
1999,-0.28559192036914227
2000,-0.42873682967883886
2001,-0.49556531064675097
2002,-0.5424738370970646
2003,-0.5532645864822145
2004,-0.5035833602472837
2005,-0.3626377286229927
2006,-0.4491715732805263
2007,-0.6132921678600001
2008,-0.5612432097574827
2009,-0.09658862756203793
2010,0.2850238559540641
2011,0.34468074684743744
2012,0.37747145759026485
2013,0.4336592572279228
2014,0.6420979894633503
