time,ohc
1850,-9.412537297353877
1851,-9.841541871256993
1852,-9.760793368169509
1853,-9.867390549282689
1854,-10.085679285471645
1855,-10.035587642340106
1856,-10.675401255434204
1857,-10.607320024787464
1858,-10.115947578999949
1859,-10.43156416069423
1860,-10.403146233949833
1861,-10.826863443328117
1862,-11.097482755860165
1863,-11.007855960852712
1864,-10.631835898642038
1865,-10.810624433508048
1866,-11.059674881311857
1867,-11.025934639489659
1868,-10.986802181483721
1869,-10.949482662451834
1870,-11.04907274153959
1871,-11.553964448246218
1872,-11.695007469836128
1873,-11.445182474486911
1874,-11.724948033167161
1875,-11.284209726593028
1876,-10.980381018135184
1877,-11.440310406229193
1878,-11.464339557668877
1879,-11.816214918813937
1880,-11.773619685442654
1881,-11.176239155358857
1882,-11.661444837417227
1883,-11.827834054074076
1884,-13.197495831706469
1885,-14.07001355386516
1886,-13.492505451379897
1887,-13.549062652666715
1888,-13.971293128226387
1889,-13.734263557340993
1890,-13.304507736256634
1891,-13.492605619850242
1892,-14.051780644079168
1893,-13.951695621863031
1894,-13.482358048167706
1895,-13.01303212465447
1896,-13.17957279370192
1897,-13.225438764101433
1898,-12.986712756079624
1899,-13.353231431218877
1900,-13.098317124470476
1901,-13.248704445340948
1902,-13.579232295261011
1903,-14.42854296647889
1904,-14.323182229923356
1905,-13.414458343830772
1906,-13.746834083271137
1907,-13.36771240139681
1908,-13.68389984211059
1909,-13.852393252340603
1910,-13.680454731709155
1911,-14.01108743328141
1912,-13.922031497293458
1913,-14.450829265983465
1914,-14.858952336018826
1915,-14.81316228151043
1916,-14.5368189122423
1917,-14.177627908883649
1918,-14.299392662268758
1919,-14.43918195372203
1920,-14.224129004004983
1921,-13.890202644421894
1922,-14.280406028044638
1923,-14.317568459282311
1924,-14.059331179373727
1925,-14.543236530557051
1926,-14.274214818284342
1927,-13.758428192157783
1928,-13.790245007950132
1929,-13.488835048035448
1930,-13.378373349895291
1931,-13.332769698333818
1932,-13.278171253008033
1933,-13.194763837253317
1934,-13.030310076189975
1935,-13.14686901633827
1936,-12.59696275488371
1937,-12.090299074537828
1938,-12.42484890866065
1939,-12.157779937567149
1940,-11.88531875029662
1941,-12.344192461383
1942,-11.774541924356333
1943,-11.518327286732891
1944,-11.732260673121557
1945,-11.600358262279588
1946,-11.081190412072353
1947,-10.970926767064562
1948,-10.936328901360385
1949,-11.155724405032018
1950,-10.906796473854378
1951,-10.218365728435135
1952,-10.372949786273203
1953,-9.943927926784385
1954,-9.66442468693211
1955,-9.321887989663997
1956,-9.692673302870073
1957,-9.784270504024
1958,-9.679538877405104
1959,-9.342452647241224
1960,-9.338616493151902
1961,-9.080810270050943
1962,-8.95811235628102
1963,-9.559544185716929
1964,-10.685162702823192
1965,-10.830891769108819
1966,-10.904580934032214
1967,-10.908031486385342
1968,-11.675240135293677
1969,-11.41032195851175
1970,-11.47685256901912
1971,-11.386682705103045
1972,-11.685602869708367
1973,-11.993541128438814
1974,-11.283762871791218
1975,-10.775740609653154
1976,-11.267445275377932
1977,-10.851312041826398
1978,-10.498235566058229
1979,-10.689159954635096
1980,-9.950630978475708
1981,-9.547153367179481
1982,-9.858799055146047
1983,-9.590441403366297
1984,-9.295076069939517
1985,-9.678808260000013
1986,-9.448312623333996
1987,-8.720672931190922
1988,-8.441565797600019
1989,-7.957123392289896
1990,-7.6870460030062056
1991,-7.407973819964915
1992,-7.898063599844654
1993,-7.854983548478529
1994,-7.521907652331969
1995,-7.7652558187253895
1996,-6.717091573869002
1997,-5.573470673398481
1998,-5.452993455046064
1999,-4.828167026062156
2000,-4.080864609641704
2001,-3.801908928441401
2002,-3.591413871390286
2003,-2.912595379489902
2004,-2.093288012256829
2005,-2.650176929709019
2006,-1.9785985435093243
2007,-1.292621497189562
2008,-1.2767355304140384
2009,-0.5547560086896441
2010,0.42119358204638346
2011,0.6351863650158136
2012,1.14277757034625
2013,2.5239821879660966
2014,3.0297488041370446
