time,ohc
1850,-6.399137267602264
1851,-6.430972829971471
1852,-6.549863967299003
1853,-6.417964676218952
1854,-6.292084837918741
1855,-6.2392110054209855
1856,-6.6115915159553005
1857,-6.64790311259415
1858,-6.672173779952513
1859,-6.58294642562705
1860,-6.413871009790056
1861,-6.1474071727034785
1862,-5.89956045036789
1863,-5.693457433579078
1864,-5.434471062280291
1865,-5.095929330262546
1866,-4.825931290529869
1867,-4.653271942840462
1868,-4.638778894241735
1869,-4.592211274262548
1870,-4.5018159294432945
1871,-4.400806426435106
1872,-4.401162381245689
1873,-4.190693798294053
1874,-4.202922126506487
1875,-4.267342963730487
1876,-4.171637959652724
1877,-4.206576939837439
1878,-4.196413939029627
1879,-3.929850834235734
1880,-3.998756557293748
1881,-3.979975923828361
1882,-4.122000135766465
1883,-4.193062241267069
1884,-4.362559279498732
1885,-4.601688518363712
1886,-4.770958661129527
1887,-4.493162190351052
1888,-4.225774130165997
1889,-4.141959182020025
1890,-4.147155424445005
1891,-3.8930812220551254
1892,-3.71907980666158
1893,-3.5264917929936113
1894,-3.454200714684384
1895,-3.3040909106213405
1896,-3.0047834868563323
1897,-2.795338167386444
1898,-2.7074380575658967
1899,-2.626895829155977
1900,-2.3316050213160446
1901,-2.0360545958516427
1902,-2.050433491110122
1903,-2.139998427548295
1904,-2.027392264776772
1905,-1.9995236286243352
1906,-2.0596580407215686
1907,-2.0804284923769933
1908,-2.0541556087372483
1909,-2.248682754020726
1910,-2.3096141833748156
1911,-2.3043294577182563
1912,-2.340418994575137
1913,-2.3693868553854607
1914,-2.534869535534467
1915,-2.5865166567049465
1916,-2.6244146159221082
1917,-2.676637050968749
1918,-2.7743158645750823
1919,-2.7739072530354463
1920,-3.016116682325851
1921,-3.0575965261558204
1922,-3.0727938388753113
1923,-3.159418476475341
1924,-3.342140542156623
1925,-3.3940087674298463
1926,-3.3179814711370024
1927,-3.303323407502597
1928,-3.1502819824415997
1929,-3.13933181944737
1930,-3.4997966194992745
1931,-3.7350823933207344
1932,-3.9081345465165733
1933,-4.059093117308019
1934,-4.128175136608642
1935,-4.225683288387007
1936,-4.255775594920687
1937,-4.1252591385762605
1938,-4.229225374604331
1939,-4.398513527919774
1940,-4.531908570297373
1941,-4.756076694636454
1942,-4.980037529513493
1943,-5.02397713461584
1944,-4.764247094707408
1945,-4.715227570532894
1946,-4.917659834438181
1947,-4.910543267614153
1948,-4.965739782958782
1949,-5.097222692146392
1950,-5.096667779460688
1951,-5.103024686675528
1952,-5.08645353196741
1953,-5.13600058344955
1954,-5.224933289634918
1955,-5.206462747628777
1956,-4.922651642063482
1957,-4.728717022449449
1958,-4.557063004872446
1959,-4.276704290878771
1960,-4.094301455912703
1961,-4.027536135448518
1962,-4.0539164497698135
1963,-4.186919978547599
1964,-4.217109587069848
1965,-3.9277631042088
1966,-3.7968174929583203
1967,-3.571542932191422
1968,-3.4319596562169963
1969,-3.2882854126273866
1970,-3.1482442924495593
1971,-2.96598385776524
1972,-2.8458494268984382
1973,-2.841306587582079
1974,-2.8282009194781748
1975,-2.788085678518866
1976,-2.8342393916009883
1977,-2.777775930761354
1978,-3.0134523564023414
1979,-3.0530622446476032
1980,-2.8121474485484272
1981,-2.463709761164145
1982,-2.09797991341166
1983,-1.9467513237652563
1984,-1.8416331597341349
1985,-1.6271152836018645
1986,-1.4628437281811337
1987,-1.58749668946189
1988,-1.8065133456226439
1989,-1.9142670047439312
1990,-1.913752120294608
1991,-1.7687437531654397
1992,-2.200032354835861
1993,-2.3568677214522054
1994,-2.327962207605688
1995,-2.2963105599937634
1996,-2.1285852618465584
1997,-1.9198642687295846
1998,-1.6258431281220354
1999,-1.462449173131374
2000,-1.348337627920155
2001,-1.291001273767101
2002,-1.1604949806203748
2003,-1.0677658115080746
2004,-0.9014370760997665
2005,-0.8391282976889998
2006,-0.590599825786596
2007,-0.4632695989140174
2008,-0.08925680088200494
2009,-0.08531727448569343
2010,-0.03409428083667905
2011,0.11004285589047386
2012,0.3858965910737609
2013,0.681135510090276
2014,0.9245911215394799
