time,ohc
1850,-6.534231078620306
1851,-6.633964575369156
1852,-6.605830139284966
1853,-6.52870766270644
1854,-6.585403727538503
1855,-6.60182573569673
1856,-6.656133788764663
1857,-6.778298771190013
1858,-7.056273123963078
1859,-7.190855829831292
1860,-7.175533850975478
1861,-7.276693325676843
1862,-7.166874332441798
1863,-7.076797978365898
1864,-6.9988529255236305
1865,-6.918521185170807
1866,-6.879563742980203
1867,-6.914303490035644
1868,-7.053163292742912
1869,-7.2490835312931825
1870,-7.675253317759823
1871,-7.866281989082182
1872,-8.015130899283495
1873,-7.893653198188331
1874,-7.679868908660511
1875,-7.547201835635235
1876,-7.288895933977511
1877,-7.224154923417733
1878,-6.910956916195541
1879,-6.972185400459527
1880,-7.05701397606875
1881,-7.052629272940553
1882,-7.108385504915195
1883,-7.118515901349285
1884,-7.21755516090531
1885,-7.079225411329794
1886,-7.109668754000459
1887,-7.266233859468956
1888,-7.523038364543175
1889,-7.696909991833275
1890,-7.918267609759593
1891,-7.91213774619602
1892,-7.850274284368133
1893,-7.857431066837731
1894,-7.704838978346266
1895,-7.623861569406152
1896,-7.600863185957434
1897,-7.529080759345053
1898,-7.513301801518937
1899,-7.544875535035475
1900,-7.599580940301436
1901,-7.622457982569324
1902,-7.553588340894198
1903,-7.485867879471802
1904,-7.4397639762506405
1905,-7.490553945997276
1906,-7.405448677328559
1907,-7.267731157949021
1908,-6.896078618866871
1909,-6.810283063629004
1910,-6.840387424816048
1911,-6.71566784804884
1912,-6.536201303037486
1913,-6.5712650557474
1914,-6.589069916594581
1915,-6.554617467780473
1916,-6.776341041145226
1917,-6.737877547908875
1918,-6.520765972916251
1919,-6.617576317669507
1920,-6.509035273827256
1921,-6.617127824275315
1922,-6.596041085000718
1923,-6.236313991987538
1924,-6.034706100551114
1925,-6.00464423341398
1926,-6.037878366570592
1927,-6.153531769560285
1928,-6.192321327063422
1929,-6.274549322560924
1930,-6.1531982142788415
1931,-6.035693325271616
1932,-5.936446657398071
1933,-5.863403217997261
1934,-5.954793098754638
1935,-6.007359984236054
1936,-5.8199063835147005
1937,-5.717941072017064
1938,-5.706655216904666
1939,-5.90433022710646
1940,-6.044615009098781
1941,-6.260489994691763
1942,-6.398406706004965
1943,-6.471269887448532
1944,-6.7488528980095275
1945,-6.787104153163401
1946,-6.743773769594352
1947,-6.620185914621546
1948,-6.741627240574575
1949,-6.669840015101865
1950,-6.552632037861445
1951,-6.483130242120987
1952,-6.542663571192283
1953,-6.653484026696413
1954,-6.541793295774319
1955,-6.329862933735089
1956,-6.221004846949
1957,-6.235956154401606
1958,-6.364154329981139
1959,-6.377864021621642
1960,-6.558057396711852
1961,-6.635152644176682
1962,-6.553193070245427
1963,-6.578340634114856
1964,-6.583279084044808
1965,-6.652683254410704
1966,-6.661028514282221
1967,-6.7823225023849005
1968,-6.83460060800396
1969,-7.029908421743795
1970,-7.074377489574395
1971,-7.137508179874903
1972,-7.098258841754216
1973,-6.973665401066306
1974,-6.751233645383263
1975,-6.68557226920901
1976,-6.550394564881373
1977,-6.506434953224339
1978,-6.464629642045636
1979,-6.525874853138868
1980,-6.585415341304371
1981,-6.588029912294447
1982,-6.618902909040314
1983,-6.676035450646673
1984,-6.5285620152708495
1985,-6.425297565595021
1986,-6.4047135452483435
1987,-6.188194025791063
1988,-5.956201555494942
1989,-5.716535757415666
1990,-5.5508129603103455
1991,-5.566764372659008
1992,-5.3050621991441815
1993,-4.959882350443148
1994,-4.857876494500031
1995,-4.646470236663428
1996,-4.388433989174322
1997,-4.036924695871866
1998,-3.7675052318818967
1999,-3.549816418509817
2000,-3.349606336019205
2001,-3.0457307297448417
2002,-2.8001040103340684
2003,-2.4265770913526277
2004,-2.006832406260421
2005,-1.4729393118581933
2006,-1.3408855334404601
2007,-1.1303417344416358
2008,-0.8361556603314976
2009,-0.455455522833905
2010,0.055246419249998846
2011,0.6107321053616451
2012,1.1086727424996856
2013,1.480567148867757
2014,1.9805593469266052
