time,ohc
1850,-2.9849201039823643
1851,-3.148912302972736
1852,-3.40951859221922
1853,-3.510137921859608
1854,-3.5510134327506373
1855,-3.55231387818411
1856,-3.425039762212596
1857,-3.3313154132453153
1858,-3.188265233140922
1859,-3.0256210608363348
1860,-3.1214980181063434
1861,-3.3414052732389443
1862,-3.565515367566727
1863,-3.6712160660452784
1864,-4.008460981765644
1865,-4.280006284321698
1866,-4.280246549978982
1867,-4.313508463562182
1868,-4.413484765745625
1869,-4.60988868494492
1870,-4.772232105593556
1871,-5.055801106650766
1872,-5.233831618308109
1873,-5.219444841509809
1874,-5.274986856985669
1875,-4.8903830736831315
1876,-4.594328369206871
1877,-4.495837876174075
1878,-4.269810329036814
1879,-4.1180943674459085
1880,-4.077888870438588
1881,-4.264791984465737
1882,-4.562221955159126
1883,-4.6684253850805275
1884,-4.970953694705173
1885,-5.19438723350315
1886,-5.3580142319572355
1887,-5.307294504058318
1888,-5.265251773192084
1889,-5.282944871855253
1890,-5.082403216794674
1891,-4.958064590419744
1892,-4.9114369756173355
1893,-5.043311092078288
1894,-5.1921817306041635
1895,-5.231653525773054
1896,-5.392746205917199
1897,-5.6691574967677125
1898,-5.72886219854096
1899,-5.681576624073281
1900,-5.551322509282245
1901,-5.34801908766253
1902,-5.560591728067237
1903,-5.579066520764669
1904,-5.718905511933055
1905,-5.780550797839464
1906,-5.72396506436615
1907,-5.942486336591493
1908,-6.11949614338048
1909,-6.143627101382544
1910,-6.157037816945626
1911,-6.297068311292901
1912,-6.48689872336868
1913,-6.610707212407795
1914,-6.439518128493344
1915,-6.310559682885949
1916,-6.236434612225466
1917,-6.257170442310477
1918,-6.100439983093676
1919,-6.04607698244593
1920,-5.980294855795984
1921,-5.894858432347898
1922,-5.8576054195282055
1923,-6.064261525300712
1924,-6.122242112645173
1925,-6.046037978224651
1926,-6.0734594853177395
1927,-5.968858300591663
1928,-6.03486133396423
1929,-6.03181125109483
1930,-5.987372608656383
1931,-6.056523677720864
1932,-5.999551533011441
1933,-6.1987986630750935
1934,-6.243486144433514
1935,-6.165551111263035
1936,-6.013772053581307
1937,-5.784364029122987
1938,-5.608669329962612
1939,-5.418942820018852
1940,-5.298927448816467
1941,-4.922299902488969
1942,-4.788525112812455
1943,-4.731007010538085
1944,-4.7302858752675485
1945,-4.560383412323392
1946,-4.437430106363695
1947,-4.435798699707569
1948,-4.303956283452989
1949,-4.016259900919263
1950,-3.6546746573737994
1951,-3.6424525408583324
1952,-3.6213558224164775
1953,-3.646167246786373
1954,-3.6528652290955708
1955,-3.465745618500933
1956,-3.3523865111697257
1957,-3.067263725906678
1958,-2.9604292472615708
1959,-2.8143875749665064
1960,-2.7599827317603842
1961,-2.8889275699060653
1962,-2.90809578422692
1963,-2.864430493879235
1964,-2.835946900935989
1965,-2.8737862599176087
1966,-2.9379156059235303
1967,-3.171815054947017
1968,-3.0394648108127784
1969,-2.877062464032404
1970,-2.832541621905616
1971,-2.8491007177181786
1972,-2.789599980025733
1973,-2.781356506340496
1974,-2.666321194306152
1975,-2.78544375041302
1976,-2.760681211582549
1977,-2.7197439273357498
1978,-2.734112425847366
1979,-2.5978160726796853
1980,-2.453211547633691
1981,-2.2115045588755295
1982,-2.0775487132888553
1983,-2.099991013498597
1984,-2.237286767592184
1985,-2.268290403566164
1986,-2.390096028101468
1987,-2.562431149450015
1988,-2.5356874178014794
1989,-2.436688976669961
1990,-2.342561077993396
1991,-2.051675757765858
1992,-1.9544267394281094
1993,-1.758923061315484
1994,-1.7540531348509774
1995,-1.6999329092705127
1996,-1.4574164812374564
1997,-1.3412090020001488
1998,-1.4309083427678917
1999,-1.3627330833770503
2000,-1.29708856513207
2001,-1.356485870195043
2002,-1.1591209021941853
2003,-1.0266930836466646
2004,-0.8877141506106216
2005,-0.8375970586140217
2006,-0.6988769756273161
2007,-0.5548500642177875
2008,-0.34140216475198204
2009,0.03886176055199372
2010,0.29511387819244533
2011,0.3609676624810203
2012,0.5032669168485778
2013,0.5207084041547813
2014,0.7138076409822883
