time,ohc
1850,-19.986882320904332
1851,-19.464955205233647
1852,-19.05595085063124
1853,-19.392121621901865
1854,-19.12970608274064
1855,-18.818097313676343
1856,-19.00128452886857
1857,-18.38414108930486
1858,-17.739419885298016
1859,-17.391352898804175
1860,-17.094964854565955
1861,-17.41766172099485
1862,-17.82085815030044
1863,-17.546211562478792
1864,-17.26200009810009
1865,-17.22941063151584
1866,-17.596148843388537
1867,-17.908289958992338
1868,-17.522773880794208
1869,-17.0088078659909
1870,-17.46878065321383
1871,-17.28513491028971
1872,-17.405348540029674
1873,-17.613266887797415
1874,-17.671119833500036
1875,-17.348342412195723
1876,-17.22494961381288
1877,-17.016337809754802
1878,-16.673872202729083
1879,-16.240783723658947
1880,-16.81045466722942
1881,-16.886014050114017
1882,-16.508891514440652
1883,-16.43923092901194
1884,-17.676747571498577
1885,-17.922996947636836
1886,-17.91470617197407
1887,-17.47354765442803
1888,-16.90033662270631
1889,-16.485080571768073
1890,-16.364677449547525
1891,-16.151850166497308
1892,-16.014118579957973
1893,-15.36246125605136
1894,-15.295664355831665
1895,-14.922089928934609
1896,-14.391244944818002
1897,-14.60917766415164
1898,-15.073328514910552
1899,-14.625468806023191
1900,-14.676007658966212
1901,-14.340512278536474
1902,-14.431363908396163
1903,-14.991793479468507
1904,-15.384144760589656
1905,-15.449904338358753
1906,-15.109815506080404
1907,-15.487882467845964
1908,-15.352023692244252
1909,-14.714848200798869
1910,-14.873283921304186
1911,-14.382697245299987
1912,-14.41392588537807
1913,-15.154303875557023
1914,-15.224044003763167
1915,-14.850108657357744
1916,-14.974571872786061
1917,-14.41398691592935
1918,-14.23291546085825
1919,-14.051285573176495
1920,-14.216745989082057
1921,-14.446494368766848
1922,-14.450523217261631
1923,-14.385544659178658
1924,-14.56318165494709
1925,-14.606964847744528
1926,-14.01073208797213
1927,-14.34880977687995
1928,-14.192775905091825
1929,-13.996555247347022
1930,-14.505881362122517
1931,-14.510288183477133
1932,-14.741098959582331
1933,-14.965947436711051
1934,-15.415398579801746
1935,-15.433783269804488
1936,-15.379557975652254
1937,-15.112222171830263
1938,-14.925385930881625
1939,-15.076633549583972
1940,-14.823834047024125
1941,-14.770419167385747
1942,-14.368797118935376
1943,-14.6366960672365
1944,-14.543778825202024
1945,-14.99969623108231
1946,-15.07138069237845
1947,-14.760633497875688
1948,-14.68889927964377
1949,-14.665241426096964
1950,-15.24986075048227
1951,-15.059367463158862
1952,-14.792661614099902
1953,-14.521794754849717
1954,-14.61422979829103
1955,-14.417900202937702
1956,-14.406544920203693
1957,-14.479291777920238
1958,-14.092151561927748
1959,-13.513516301732157
1960,-13.681857456198202
1961,-13.429939890304585
1962,-13.602568045911779
1963,-14.33303729337678
1964,-16.107695605620368
1965,-16.59207271260666
1966,-16.0563619326302
1967,-15.484066944270921
1968,-15.43899113836311
1969,-15.137573891858958
1970,-15.59934465911056
1971,-15.6066322190223
1972,-15.717836096062644
1973,-15.689782303769517
1974,-14.852391412774057
1975,-14.925894216206908
1976,-14.890761259709272
1977,-14.482203091359134
1978,-14.152343197093728
1979,-14.27404835615826
1980,-13.707102765360544
1981,-13.573709340010039
1982,-13.257827314392763
1983,-13.665504949185218
1984,-13.624103243003638
1985,-13.571335371479751
1986,-13.408130451233411
1987,-12.905724806121476
1988,-12.510838055712005
1989,-12.192848290602015
1990,-11.814857562853948
1991,-11.257980812423035
1992,-11.761504725871545
1993,-11.551159846417292
1994,-10.416195385796513
1995,-9.502231013560493
1996,-8.560688876884695
1997,-7.800518475244288
1998,-6.913699425790664
1999,-6.20284824500996
2000,-5.680573954419074
2001,-5.0604716366327045
2002,-4.367759334688
2003,-3.168326450533809
2004,-2.424061197286767
2005,-2.4754071559904194
2006,-2.156930480418785
2007,-1.546086588478653
2008,-1.0968002549025726
2009,-1.059450621307056
2010,-0.3406553930037234
2011,0.701128961071089
2012,1.7686897908004284
2013,2.739539458555595
2014,3.465972283674097
