time,ohc
1850,-16.614860349164456
1851,-17.025715372428095
1852,-16.577845829158807
1853,-16.917629672140887
1854,-17.218275347406642
1855,-16.971819416561935
1856,-17.287855773395957
1857,-17.245925846926696
1858,-17.467474269227253
1859,-18.123623475208664
1860,-17.86881073978752
1861,-17.702751340641218
1862,-18.544102559953092
1863,-18.70505680280423
1864,-18.52065378387233
1865,-18.967192026582918
1866,-18.5153773494112
1867,-18.285611378867962
1868,-18.367958554383588
1869,-17.840159016190828
1870,-17.74155639531981
1871,-18.185631885449485
1872,-17.90247689061125
1873,-17.655837857174873
1874,-17.510561181533596
1875,-16.71731072762316
1876,-16.852214185475514
1877,-17.338859142739473
1878,-17.66207700586645
1879,-17.609315697807425
1880,-17.40033245076921
1881,-17.858316241148984
1882,-18.100635562525508
1883,-18.019213087582305
1884,-18.703828533430524
1885,-18.724258601908765
1886,-18.7325698344998
1887,-18.411735404405288
1888,-18.104000181464084
1889,-18.36416111256408
1890,-17.798020675322732
1891,-17.954687227942866
1892,-18.189299384106203
1893,-18.48384425591994
1894,-18.26731329740208
1895,-18.37910708404392
1896,-18.889475878594457
1897,-18.9121855970653
1898,-18.95700096663249
1899,-18.94646656937918
1900,-18.549145268208218
1901,-18.730527853810106
1902,-18.460277139101102
1903,-18.678665871734545
1904,-18.84890999270863
1905,-18.495469261827505
1906,-18.092082630498417
1907,-18.114290338907146
1908,-18.33152742211858
1909,-18.12955440321407
1910,-17.908257393267927
1911,-17.453283026429098
1912,-17.77155173553613
1913,-18.16056089303192
1914,-18.25645016361097
1915,-18.08263630153188
1916,-18.150685322755958
1917,-17.80672939701851
1918,-17.407423704467273
1919,-17.322032446760165
1920,-17.687453571838095
1921,-17.1509191994565
1922,-17.324582795412784
1923,-17.075433711679253
1924,-16.578196960750883
1925,-16.203938033074195
1926,-16.74342270685479
1927,-16.915934653389066
1928,-17.117757406170764
1929,-17.302057456696087
1930,-17.88313122634821
1931,-17.443364438489333
1932,-17.025703301726804
1933,-16.765244475199513
1934,-16.445833304281212
1935,-16.42592625790153
1936,-16.71813235758408
1937,-16.162421623458627
1938,-15.807144130501715
1939,-15.98013443823663
1940,-15.905037078776704
1941,-15.990744607132584
1942,-16.294898264539725
1943,-16.563516331804404
1944,-16.37329594360712
1945,-16.23940569348302
1946,-15.797985246143378
1947,-15.744332073980786
1948,-15.325507463363838
1949,-14.67480678464281
1950,-15.040523168333067
1951,-14.659194890377377
1952,-14.15767044921801
1953,-14.931948656022762
1954,-15.022227308786197
1955,-15.058957483521093
1956,-15.768058562039807
1957,-15.470729393356383
1958,-15.22252520759843
1959,-16.069994790940445
1960,-15.909232838295072
1961,-15.588646369093292
1962,-16.098944217072823
1963,-16.49805234578501
1964,-17.315549659087292
1965,-18.086703649518824
1966,-18.17926195227151
1967,-18.504676694387673
1968,-18.335227205266353
1969,-18.1824795008722
1970,-18.06444646909466
1971,-18.134237656962043
1972,-18.336013112024148
1973,-18.203239038041588
1974,-18.48164899349134
1975,-18.434515863832754
1976,-18.528373445315285
1977,-18.79924751371109
1978,-17.944806274859996
1979,-17.357445962352575
1980,-17.617181566120586
1981,-17.05421837912782
1982,-16.884426333677933
1983,-17.30954977410172
1984,-16.61476177364442
1985,-15.792572454822306
1986,-15.484240626386507
1987,-14.68644843307905
1988,-14.389904708637653
1989,-14.083043437094311
1990,-13.157029007899537
1991,-12.393620755309179
1992,-12.068415863980249
1993,-12.55608240194655
1994,-12.00849807209299
1995,-10.803933520027233
1996,-10.32577853540353
1997,-9.705811922106143
1998,-8.954841412873431
1999,-8.06025798618514
2000,-7.007651331725696
2001,-5.928515531070187
2002,-4.781420942080631
2003,-4.2454534380555105
2004,-3.0813263324392763
2005,-2.135645355874301
2006,-2.0640796274138764
2007,-1.503053534085147
2008,-1.25954445317776
2009,-0.7391270844611609
2010,-0.341687538996244
2011,0.45514793190993325
2012,1.5847316430755247
2013,2.4454331391088333
2014,3.5578248799141976
