time,ohc
1850,-19.470720422328668
1851,-19.24007014122813
1852,-19.36262537915383
1853,-19.33582656407744
1854,-19.559559807076628
1855,-19.246661907526377
1856,-18.800621554074862
1857,-18.983383904299888
1858,-19.16089530461817
1859,-19.225078427709875
1860,-19.192144872672472
1861,-18.936004424306766
1862,-18.91418443491246
1863,-18.75381812525107
1864,-19.422197574805054
1865,-19.53052912756105
1866,-19.87318113928844
1867,-19.700817473933043
1868,-19.63128018598067
1869,-19.36735662531772
1870,-19.647575195270086
1871,-20.041427875360476
1872,-20.476863114044573
1873,-20.38287236533031
1874,-20.449349235261224
1875,-20.188144462124583
1876,-19.925291316651695
1877,-20.35968984882581
1878,-19.873782726476986
1879,-19.847357161678914
1880,-20.628061890636275
1881,-20.492063542644562
1882,-20.4174619299246
1883,-21.00228493028752
1884,-22.212308056756463
1885,-22.415563666849298
1886,-22.49108068940669
1887,-22.399230771079274
1888,-22.36517501043968
1889,-22.118720089203418
1890,-21.766142045898373
1891,-21.435332384508996
1892,-21.04523310955128
1893,-21.143436012762034
1894,-21.42372200007792
1895,-20.852151306841325
1896,-20.372599258276107
1897,-20.287682370875103
1898,-20.698272816793654
1899,-20.69291846900285
1900,-20.664300283415866
1901,-21.248273202411305
1902,-21.01641521661972
1903,-21.815047334370952
1904,-21.911329741020815
1905,-21.878072271346625
1906,-21.540549912856775
1907,-21.666111689491533
1908,-21.737787718923784
1909,-21.083697283002753
1910,-20.85306262886367
1911,-21.386327337546717
1912,-21.3199157960824
1913,-22.078647436252893
1914,-22.396216239673517
1915,-21.699812371563596
1916,-21.284562470928883
1917,-21.41525598970145
1918,-20.984100322884064
1919,-20.061345733232443
1920,-19.80341962303287
1921,-19.59067864900422
1922,-19.72934190520984
1923,-19.43404747982003
1924,-19.106482772687645
1925,-19.28523313160981
1926,-19.402892588178393
1927,-19.547724293028455
1928,-18.96859082131721
1929,-18.467065683971832
1930,-18.56912520726248
1931,-18.838857504352745
1932,-18.91780610630629
1933,-18.92845865074846
1934,-18.773545543094425
1935,-18.46747709365304
1936,-18.47318452109656
1937,-17.594612069789303
1938,-17.21875210695939
1939,-16.66832004809358
1940,-15.990149401688981
1941,-15.326541982048964
1942,-15.021543947801007
1943,-14.965276682833315
1944,-14.624558705724647
1945,-14.640648825216076
1946,-14.772174343634134
1947,-13.621335161015715
1948,-12.96059944535773
1949,-13.256500992906286
1950,-13.040989440945907
1951,-13.211106606203357
1952,-13.65517258378829
1953,-13.670684746136903
1954,-13.592682807933626
1955,-13.817450302672206
1956,-13.449746702417855
1957,-13.022753488591812
1958,-13.399287990943987
1959,-12.851914261196015
1960,-12.238045762721915
1961,-12.379070183133623
1962,-12.241047757766825
1963,-12.014915098213962
1964,-12.502245715405564
1965,-13.112216886678233
1966,-13.421525746709097
1967,-13.17979315388166
1968,-12.936412188721334
1969,-12.790453734601565
1970,-12.315012348625622
1971,-12.149545550742609
1972,-11.800500212880669
1973,-11.617326360023029
1974,-11.403683514218129
1975,-11.550451342587188
1976,-11.209222825702577
1977,-11.024859349882576
1978,-10.66772506681194
1979,-9.903652433971637
1980,-9.757574772079577
1981,-9.546803630253352
1982,-9.640603210157597
1983,-9.388708259104844
1984,-9.06311338417824
1985,-9.204205221953464
1986,-8.889723912666602
1987,-8.67987026957808
1988,-8.48277856446218
1989,-7.53650363974446
1990,-7.235243017804105
1991,-6.689160037065439
1992,-6.944803483716384
1993,-7.679742664592766
1994,-7.341266643914541
1995,-7.029962871521157
1996,-6.072149340473248
1997,-5.6278560306343275
1998,-5.030606090219454
1999,-4.240771165882611
2000,-3.7338914978095823
2001,-3.8089810249126423
2002,-2.943950720821439
2003,-2.547408418220666
2004,-2.3977955961182595
2005,-1.6521091014423512
2006,-1.0542812038846614
2007,-1.1537049839773252
2008,-0.887620056438299
2009,-0.39112308041318244
2010,-0.48019787714136924
2011,0.3888600452141426
2012,0.9209240476442467
2013,1.616752413381949
2014,2.692499797056849
