time,ohc
1850,-3.7641218138448056
1851,-3.6206332828590484
1852,-3.433740899812734
1853,-3.5564178673668425
1854,-3.563591332041441
1855,-3.6212409015433664
1856,-3.7974445355852087
1857,-3.8724470579489765
1858,-4.275186991403752
1859,-4.246313132283382
1860,-4.2413933493861355
1861,-4.305221422029794
1862,-4.124560299679156
1863,-4.380831067054595
1864,-4.422697727876709
1865,-4.292646526893089
1866,-4.332948680247376
1867,-4.423776003816845
1868,-4.421576476794924
1869,-4.324711113658399
1870,-4.24095039995306
1871,-4.122016291326375
1872,-3.78368957576325
1873,-3.594901751633923
1874,-3.6171249253834925
1875,-3.6454114678980165
1876,-3.6006325326665443
1877,-3.5817696944956654
1878,-3.599875652064026
1879,-3.6713854581192003
1880,-3.574903740699078
1881,-3.5017413884318973
1882,-3.7035967559143472
1883,-3.9060731945043616
1884,-4.018405689655701
1885,-4.272580902735609
1886,-4.6661155803768635
1887,-4.813793510082971
1888,-4.693032657799488
1889,-4.538631409231814
1890,-4.467891794287347
1891,-4.452554908728779
1892,-4.3902166682024335
1893,-4.356510053957795
1894,-4.429553232837231
1895,-4.6286280301103835
1896,-4.688801785900232
1897,-4.523995857922128
1898,-4.370792155923486
1899,-4.1900186611618855
1900,-3.8277696580387777
1901,-3.5399768015944257
1902,-3.229875656575834
1903,-3.1543139303431946
1904,-3.110421789818893
1905,-2.99254159367823
1906,-2.9538891165039036
1907,-2.8731808838946584
1908,-2.8209373809777363
1909,-2.7928712875933854
1910,-2.9017986314975945
1911,-3.052312136932776
1912,-3.190927605632563
1913,-3.1720627149169576
1914,-3.18909080168752
1915,-3.32766245213587
1916,-3.388604192328657
1917,-3.3360315222151513
1918,-3.381190236637403
1919,-3.2611423242890263
1920,-3.176470870554651
1921,-3.340694521088304
1922,-3.349935687890758
1923,-3.4175956701964374
1924,-3.6107335309471495
1925,-3.6003610636747383
1926,-3.5299448484934546
1927,-3.3807055583687937
1928,-3.53107879984086
1929,-3.60317763164789
1930,-3.5514036447087762
1931,-3.321972204193756
1932,-3.133299215347968
1933,-3.3296391833425987
1934,-3.3021300309927186
1935,-3.0401317679362005
1936,-2.8915575526382273
1937,-2.555833980908073
1938,-2.5434713118838417
1939,-2.6635273745274497
1940,-2.771224957279932
1941,-2.9151393986023906
1942,-3.004154610786657
1943,-2.9652324122618827
1944,-2.735523716329593
1945,-2.6762544205257672
1946,-2.653153643344753
1947,-2.7178981297241327
1948,-2.6027251221408783
1949,-2.6306096298044173
1950,-2.6800090713908
1951,-2.3980300051581414
1952,-2.378462054154798
1953,-2.392048347550213
1954,-2.469899275769273
1955,-2.4648273685746984
1956,-2.4446651383898645
1957,-2.1216010784862425
1958,-2.185557678543118
1959,-2.1860528551389247
1960,-2.323205743611369
1961,-2.6250968717320347
1962,-2.7418183086866343
1963,-2.752605128524155
1964,-3.038722430329973
1965,-3.2636453593840957
1966,-3.337882552192012
1967,-3.418701324187953
1968,-3.5519741747125853
1969,-3.4930248141876925
1970,-3.3252830654853085
1971,-3.0407368504463332
1972,-2.8775036147897293
1973,-2.8222640938887604
1974,-2.6906239620351187
1975,-2.521543023542485
1976,-2.348378173347242
1977,-2.3915373076104163
1978,-2.482053616144009
1979,-2.6859521580385572
1980,-3.015047477802561
1981,-3.028737207770399
1982,-2.85750366340632
1983,-2.7484475305031086
1984,-2.7166161271108042
1985,-2.596177526469779
1986,-2.567125736923595
1987,-2.6066159936984974
1988,-2.4580263397341264
1989,-2.166018826273722
1990,-1.989816010164547
1991,-1.8637622753536143
1992,-1.8900227810253964
1993,-2.0490659019653523
1994,-2.150298728422201
1995,-2.182971655936896
1996,-2.0362121873884984
1997,-2.007619214580028
1998,-2.094400225381207
1999,-2.094489531705033
2000,-2.0521278983636972
2001,-1.9716786623176201
2002,-1.8042687062029028
2003,-1.5038611748620507
2004,-1.1873174723494866
2005,-1.0442784418079538
2006,-0.9349774894655024
2007,-0.7606404209536135
2008,-0.29924996366738815
2009,-0.00983903581317349
2010,0.3342427132065825
2011,0.5899460014833398
2012,0.6243865957554607
2013,0.7227593297438278
2014,0.7776507115184206
