time,ohc
1850,-3.2285472944517566
1851,-3.34153449380294
1852,-3.328857895485061
1853,-3.144517019634076
1854,-3.274761223612279
1855,-3.582341245652211
1856,-3.9058819130722733
1857,-4.136683392804901
1858,-4.399899786300778
1859,-4.70537950868594
1860,-5.080721978038839
1861,-5.066563869519316
1862,-4.969534204081083
1863,-4.988408613766565
1864,-5.030501272487625
1865,-5.113090414379039
1866,-5.070380487981783
1867,-5.034202871482191
1868,-5.0996821688446135
1869,-5.0982507423210555
1870,-4.9490066148125
1871,-4.883232970801045
1872,-4.910262431980393
1873,-4.891826234708056
1874,-4.881203974810482
1875,-4.820982458020897
1876,-4.8765035588696914
1877,-4.993119764149654
1878,-5.223412755676522
1879,-5.248974858518536
1880,-5.293084065550602
1881,-5.310761575111119
1882,-5.289825211538455
1883,-5.250443607790816
1884,-5.221998980526982
1885,-5.37755210029874
1886,-5.33636671255692
1887,-5.457661011727488
1888,-5.463931262929087
1889,-5.4480514570372325
1890,-5.542630891279025
1891,-5.740143066750966
1892,-5.774386021749045
1893,-5.781450416768311
1894,-5.960103061643612
1895,-6.228947457475028
1896,-6.378980446074685
1897,-6.321106573604213
1898,-6.142149288857847
1899,-5.961273060897806
1900,-5.928822962482029
1901,-5.821920534181228
1902,-5.835361775435524
1903,-5.679961462037511
1904,-5.734337809320176
1905,-5.726362910907233
1906,-5.731841114195457
1907,-5.68624434445248
1908,-5.672582829672269
1909,-5.757914666687543
1910,-5.706131440012567
1911,-5.415674904361685
1912,-5.417250177775555
1913,-5.274091557921363
1914,-5.18720559292662
1915,-5.460540822696836
1916,-5.191655672696635
1917,-5.033486208660132
1918,-5.062421457562849
1919,-5.259170287154417
1920,-5.559813712912699
1921,-5.678951697002453
1922,-5.734179090453804
1923,-5.785209010097768
1924,-5.773694080152545
1925,-5.6584192899079735
1926,-5.382598905179766
1927,-5.131212171922948
1928,-5.1236691170565045
1929,-4.947391945307607
1930,-4.571007655882
1931,-4.223132849087782
1932,-4.030947940038017
1933,-3.959126156854779
1934,-3.8994864820019597
1935,-3.773977338116825
1936,-3.3394143453052028
1937,-3.190950571001245
1938,-3.033871481441364
1939,-2.907665484790712
1940,-3.075404372990515
1941,-3.3839488695936555
1942,-3.556352847541209
1943,-3.5136463804903713
1944,-3.5535843786208035
1945,-3.530664280173237
1946,-3.5864157805226125
1947,-3.6576568489929593
1948,-3.6249781708935154
1949,-3.5902362517493525
1950,-3.709917950634762
1951,-3.5855047094154227
1952,-3.296625215153597
1953,-3.066397333797139
1954,-2.9250268833210646
1955,-2.719957936305946
1956,-2.439773549463745
1957,-2.2116856792115973
1958,-1.9822278920340257
1959,-1.9246979479989397
1960,-2.0184728117759665
1961,-2.0504461815846033
1962,-2.1578154758051005
1963,-2.2886864163006
1964,-2.5781189224836045
1965,-2.5793063628713533
1966,-2.4881954820782415
1967,-2.380613105922008
1968,-2.373554783542136
1969,-2.5784730983055426
1970,-2.788397249874818
1971,-3.002357647553847
1972,-3.142288937429987
1973,-3.2802491966038434
1974,-3.2602460912191207
1975,-3.2023747649972165
1976,-3.001576153054613
1977,-2.930483802440438
1978,-3.0865351704408357
1979,-3.3766986765682745
1980,-3.495694603280434
1981,-3.583877125692659
1982,-3.4765103170575786
1983,-3.494354464045159
1984,-3.321373358097131
1985,-3.1972470526548094
1986,-3.2637075488624108
1987,-3.4975848703071026
1988,-3.7218834503385603
1989,-3.8246339460401004
1990,-3.8327298816109363
1991,-3.7648604297453803
1992,-3.57774909756439
1993,-3.4543230761755654
1994,-3.3412736454407597
1995,-3.374175792759556
1996,-3.4067537509962165
1997,-3.2926261271371375
1998,-3.3641531209317694
1999,-3.5449791823626757
2000,-3.4672469397747876
2001,-3.2843488526635527
2002,-3.0015904159376987
2003,-2.619464459844309
2004,-2.086517693084113
2005,-1.757606303677585
2006,-1.4479649516686155
2007,-1.0555341003120906
2008,-0.6324231439504051
2009,-0.2985616602591452
2010,0.2621274076052768
2011,0.5728531281677445
2012,0.9773513148370822
2013,1.5054381607990621
2014,1.8743201484586764
