time,ohc
1850,-21.35910130940721
1851,-21.22420708389997
1852,-21.242183876237128
1853,-21.022152019294143
1854,-20.695605594639375
1855,-21.3775423624178
1856,-21.421584369841735
1857,-21.96794742010674
1858,-22.04573685614305
1859,-22.180929004234276
1860,-22.049291882420903
1861,-21.96424973993078
1862,-22.149162386544585
1863,-22.44371512007621
1864,-21.801359154351157
1865,-21.17857883611017
1866,-21.650743572162256
1867,-21.483212259067905
1868,-21.17494189128158
1869,-20.6863041154472
1870,-20.458614684773703
1871,-20.51529035351636
1872,-20.5266952733599
1873,-20.763022762592172
1874,-20.350647758741676
1875,-20.91613403792138
1876,-20.8401229791694
1877,-20.88636102885549
1878,-21.496163940191963
1879,-21.82112469374447
1880,-22.23771264632872
1881,-22.27038755775557
1882,-21.492243985121576
1883,-21.218222744113906
1884,-22.613757680961882
1885,-22.400503200395704
1886,-21.84836789838397
1887,-22.26688872425136
1888,-22.346528728669842
1889,-22.41692375996473
1890,-22.46366350782045
1891,-22.95508305727507
1892,-23.657014865812904
1893,-23.15364594558812
1894,-22.360031001210203
1895,-22.05973065572694
1896,-22.1176482499894
1897,-21.793454091883063
1898,-21.62393224040975
1899,-21.45417185975253
1900,-21.25715361808228
1901,-21.425558471312172
1902,-21.44601911469231
1903,-22.617264764805654
1904,-22.46072204853104
1905,-22.503883858608003
1906,-22.721532151992665
1907,-22.135567116470924
1908,-21.979871572242573
1909,-22.312086760543067
1910,-22.14150384763468
1911,-22.134599685305705
1912,-22.557965014270124
1913,-22.422692289578812
1914,-22.52314986700788
1915,-22.327957553921333
1916,-22.43694451692562
1917,-22.24307643425652
1918,-22.176861326394658
1919,-22.301344300937984
1920,-22.35353719475308
1921,-22.25958716750703
1922,-22.56708601093328
1923,-22.451043459852755
1924,-21.90605564789628
1925,-21.53375303046226
1926,-21.404385870303045
1927,-21.451306482243503
1928,-21.152141117587323
1929,-20.924788775288203
1930,-21.046647928791753
1931,-21.13584535491981
1932,-20.94740577841162
1933,-20.36784800559496
1934,-20.168123637987307
1935,-20.362642985897534
1936,-20.382198792128882
1937,-20.289836164282626
1938,-20.206241451192145
1939,-20.34396672991653
1940,-20.159022786292834
1941,-19.955827425599146
1942,-19.96494561277729
1943,-19.683817775802293
1944,-19.750100145841362
1945,-19.924221314013
1946,-19.701820419506976
1947,-19.3656998021314
1948,-18.984308435856704
1949,-19.015173672989324
1950,-19.539353509013257
1951,-19.011342163302885
1952,-18.67943276637023
1953,-18.94171014048757
1954,-18.528265689696383
1955,-18.654969346296962
1956,-18.79944736160306
1957,-18.50417238330156
1958,-18.239280785219133
1959,-18.55776822546512
1960,-18.96608157595089
1961,-18.40866560656225
1962,-17.620446143041175
1963,-18.03344777234104
1964,-18.683980992549888
1965,-18.478663508982702
1966,-18.81889799917981
1967,-18.14656966099536
1968,-17.86308117196295
1969,-18.208003940970805
1970,-17.970871902074386
1971,-17.598404674845106
1972,-17.265327271777938
1973,-17.04008866684334
1974,-16.774983179375454
1975,-15.978258970080967
1976,-16.368345543295202
1977,-16.17277473102459
1978,-16.24355613028405
1979,-15.70706467859872
1980,-15.418912550554024
1981,-15.14853478120814
1982,-14.650956095317108
1983,-14.538614680997554
1984,-14.16845044072651
1985,-13.702579365471983
1986,-12.995097063356727
1987,-12.997084014769094
1988,-11.808180547727696
1989,-11.008116929838357
1990,-10.706771777209504
1991,-10.603329862140264
1992,-10.870714908340346
1993,-10.820834598558172
1994,-10.56717012647939
1995,-9.886361682316616
1996,-9.090032226495671
1997,-8.875280520211183
1998,-7.903748993524096
1999,-7.308448294472161
2000,-6.291407489702056
2001,-5.35338486244344
2002,-5.013151583815393
2003,-4.305216863127419
2004,-3.6600887208568142
2005,-3.3533643416572376
2006,-3.024785967810459
2007,-1.7863182265327595
2008,-1.0447676617235884
2009,-0.4326713605069273
2010,0.1814647586822531
2011,1.057026281403492
2012,1.8517683378246372
2013,2.8719100220056846
2014,3.6797381583149047
