time,ohc
1850,-13.028102274154017
1851,-12.737975618308745
1852,-12.612453342645608
1853,-12.47444065985213
1854,-12.367895422267095
1855,-12.390571596945529
1856,-12.320855432947717
1857,-12.156407128966627
1858,-11.999586173521786
1859,-11.876419708991628
1860,-11.807071898761397
1861,-11.75059698838603
1862,-11.578319510637513
1863,-11.36003702087038
1864,-11.439088817718872
1865,-11.395345711576821
1866,-11.319717014823652
1867,-11.186154193121837
1868,-10.944253306797306
1869,-10.765030563217216
1870,-10.457000805839312
1871,-10.24033832441658
1872,-10.301436084889822
1873,-10.37368739367402
1874,-10.472719775398357
1875,-10.587171757388349
1876,-10.641788864307525
1877,-10.381496519385038
1878,-10.256899711912785
1879,-10.241204014581681
1880,-10.207577668458377
1881,-10.152789471219503
1882,-10.086709350299781
1883,-10.17967239426617
1884,-10.480062995353249
1885,-10.618855151633412
1886,-10.684849680485526
1887,-10.874477819324776
1888,-11.106516126956151
1889,-11.092492524054652
1890,-11.002201895111213
1891,-10.946512264256372
1892,-10.87853211504345
1893,-10.99197957266732
1894,-10.967577197254299
1895,-10.99294688961429
1896,-11.029428436226668
1897,-10.948454412723166
1898,-10.887049056013034
1899,-11.024355460720308
1900,-11.311577251720657
1901,-11.154694947109617
1902,-11.167610486506943
1903,-11.241076942779046
1904,-11.322504901772708
1905,-11.524725498335767
1906,-11.63225419809119
1907,-11.744858591653292
1908,-11.92477710428373
1909,-12.03039387448134
1910,-12.17787045663426
1911,-12.353051174379182
1912,-12.39433764205615
1913,-12.410939080952877
1914,-12.392938674578318
1915,-12.36303652886115
1916,-12.392353156266218
1917,-12.490965018886177
1918,-12.702972451576352
1919,-12.81152747558528
1920,-12.907088263681803
1921,-13.064524500405112
1922,-13.289923343822267
1923,-13.112812213355461
1924,-13.168739329945703
1925,-13.260499766041614
1926,-13.187162385196169
1927,-13.098658104392001
1928,-13.079932826159553
1929,-13.171594282878608
1930,-13.019759140005664
1931,-12.836777533264252
1932,-12.988803916975783
1933,-12.974804346439592
1934,-13.076880586347153
1935,-13.17108040180329
1936,-13.091917379775252
1937,-13.003066735852016
1938,-12.881586781253098
1939,-12.591489094822213
1940,-12.430897304336831
1941,-12.439174735775293
1942,-12.374443291467266
1943,-12.183315817477416
1944,-12.094020860545784
1945,-12.097291783359978
1946,-12.176063656084919
1947,-12.066231649051824
1948,-12.261788305958264
1949,-12.265345645296977
1950,-11.960779454079088
1951,-11.881614795244676
1952,-11.820436013728731
1953,-11.604263430451253
1954,-11.561515318397277
1955,-11.642582455575813
1956,-11.396171362572712
1957,-11.17683755018079
1958,-11.054968929672773
1959,-10.71635245459957
1960,-10.58047511181794
1961,-10.554324051716591
1962,-10.376759168671297
1963,-10.088269882529028
1964,-10.099369484289621
1965,-10.141532404481822
1966,-10.071556003917733
1967,-9.896405426122271
1968,-9.620919558309625
1969,-9.456644752204552
1970,-9.221853266262155
1971,-9.11807420827204
1972,-8.674031818779016
1973,-8.397303899584333
1974,-8.116542385808721
1975,-7.954197814335723
1976,-7.786615244387676
1977,-7.4329619592138005
1978,-7.486292443338863
1979,-7.243196354326191
1980,-7.059139211082883
1981,-6.900128321134995
1982,-6.630350617696294
1983,-6.25996872898272
1984,-6.1784110200521365
1985,-6.091146047278127
1986,-5.921846539165621
1987,-5.895377751062907
1988,-5.575586092949024
1989,-5.396100087078833
1990,-5.085615067385385
1991,-4.950499015662492
1992,-5.024829463387962
1993,-4.878367526008088
1994,-4.5777411917177515
1995,-4.546421429213745
1996,-4.405674247957081
1997,-4.233969613406088
1998,-3.9540915141579163
1999,-3.8604229874591605
2000,-3.790746769118338
2001,-3.485594490551147
2002,-3.18769588859735
2003,-3.0286994919992853
2004,-2.6439475901043186
2005,-2.238760033071214
2006,-1.5222520659060028
2007,-1.036658021700058
2008,-0.7179431407302338
2009,-0.19000340065118504
2010,0.31270989776500585
2011,0.7679603545229946
2012,1.0948217022140876
2013,1.5804074097749545
2014,1.9497172977816515
